x y z s_gradient
0.63996918 -0.05099422 -0.28637223 -0.03784891
0.25143521 0.13725583 0.07155922 0.11186635
0.62638439 0.06768296 -0.15472979 -0.08828634
0.64599809 0.63462639 0.29364178 -0.26390041
0.52789789 -0.13084294 -0.71510985 0.10149784
0.86717354 0.19665134 -0.13595699 0.03893923
0.24207308 -0.28881686 0.11109947 0.15070763
0.57766482 0.17289800 0.02161078 0.08721996
0.84168971 0.09239379 0.20719885 -0.25227465
0.07757915 -0.30858639 -0.09108792 -0.11614143
0.86989220 0.47013243 -0.04105895 0.01049067
0.44710498 -0.48874214 0.21589094 -0.02028287
0.46245236 0.73958367 -0.18485098 -0.00748554
1.12631877 0.18709185 -0.25706610 0.24288640
0.65803595 0.19284513 -0.05631305 0.12653880
0.80949568 0.20398929 0.14908463 -0.08398662
0.59588166 -0.29373502 -0.01919634 -0.08538265
0.64401617 -0.46901272 0.04230883 -0.03640572
0.57579968 -0.32415652 -0.08325160 -0.00386865
0.52203841 0.48252363 0.05502959 -0.09873625
0.85901131 -0.02945383 -0.46847913 0.15788065
0.76808546 -0.16454668 -0.08390003 0.08183715
0.33675719 0.01819197 0.26629459 -0.18149791
0.83318453 0.39654738 0.43198986 -0.10280395
0.08853144 -0.29840514 -0.45204789 0.16746092
0.75798260 -0.17327045 -0.12229508 0.08530234
0.54585064 0.09564267 -0.37133026 -0.11523980
0.28528413 0.00032405 0.29968648 -0.07326598
0.59365065 -0.19791493 -0.53705217 -0.01328010
0.83816890 -0.18398291 -0.28685923 -0.00544049
0.17116869 -0.35977520 -0.24030356 0.09020447
0.54028782 -0.30218543 0.04642701 -0.01715533
0.53838807 0.55549807 -0.42611078 0.03646258
0.64036986 0.04350125 -0.25763935 0.25641207
0.62381310 0.19239859 0.02412287 -0.18731303
0.94611572 -0.54442190 -0.21055835 -0.17882778
0.96876401 0.22800658 0.13512793 -0.00326866
0.90830385 -0.47913947 0.19890267 -0.05054179
0.86609254 -0.16467504 0.65730928 0.02195314
0.64908724 -0.54819226 0.09531800 0.09397911
0.42003499 0.29124882 0.13698601 0.03224214
0.45051948 0.37561298 0.23486283 0.07486087
0.39302000 -0.03801127 0.12922920 0.23947617
0.50893418 -0.08359985 0.00918126 -0.18460841
0.33355035 -0.55819133 0.05978372 -0.28129074
0.10277501 -0.24825968 -0.44289559 0.05522825
0.18788889 0.10658879 -0.05557704 0.08499874
0.53539989 -0.32897545 -0.16396227 0.16582185
0.69411379 -0.01302182 0.20566852 -0.06145197
0.84127300 -0.06305496 -0.46306232 -0.03653429
0.41083878 -0.02442232 -0.19412176 -0.04044041
0.33634395 0.01743807 0.60757578 -0.08316142
0.47795298 -0.00070146 -0.32800897 0.08108301
0.91085026 0.21868576 0.20143353 0.02001243
0.93994895 -0.10683534 -0.07560445 -0.07896891
1.02746963 0.15818203 -0.55480546 0.03147701
0.71370524 -0.14542452 0.22454296 0.05818148
0.70204762 -0.43513569 0.06720754 0.11097686
0.65265693 0.09086562 0.14388221 0.03794284
0.97399149 0.10347225 0.00572462 -0.25024967
0.88699189 0.56068518 0.22876769 0.21193910
0.65155153 0.10813264 0.06401094 0.00221050
0.60462960 0.54129271 -0.18726334 -0.27357914
0.88872646 -0.03146424 -0.37010479 0.21565727
0.55292056 -0.13669396 0.14439433 0.02425511
0.62282506 -0.25550672 0.36775198 -0.19832165
0.87253350 0.39651388 0.05924117 0.16904423
0.59106673 0.17589012 -0.14436876 0.07251184
0.63251489 -0.04391947 -0.36525858 0.05832365
0.63186388 -0.11024172 -0.06063804 -0.00979788
0.69094624 0.31813328 -0.21219252 -0.11736859
0.51586045 -0.19127067 -0.20754515 0.13762556
0.45135776 -0.04911257 0.14646791 -0.08509499
0.68011144 -0.26421425 0.32354008 -0.18390222
0.83610308 -0.22529641 0.30602772 0.23337124
0.68173460 -0.03911383 0.08952001 0.23452472
0.59355730 0.13626966 0.04682888 -0.26953836
0.51564349 -0.50645669 0.13179564 -0.09136987
0.50658618 0.19448665 0.12041877 0.15203465
0.51308395 0.25574705 0.05121042 -0.13245834
0.64091071 -0.03452767 0.42088893 -0.06071401
0.42168332 -0.08066863 -0.30933379 0.12003236
0.78168277 -0.14553725 -0.11750890 0.00501797
0.47076584 0.01568048 -0.31268990 -0.18902144
0.03918868 0.11442601 -0.52838943 -0.07137176
0.81353445 0.38963194 -0.04105595 0.03785894
0.92487324 -0.00606410 0.39981029 -0.06766520
0.48594554 -0.59122045 -0.01997794 -0.00841792
1.02699080 0.13374208 -0.12883081 0.22064484
0.68222529 0.24278121 -0.02140411 -0.02380423
1.25659752 -0.12935449 0.25062768 -0.07368928
0.79048431 -0.17495686 -0.10611007 0.18744633
0.85452466 0.03619697 0.08451793 -0.07759202
0.19100816 0.16399966 0.07182421 0.09880386
0.58402249 0.09022297 -0.10230443 0.17034369
0.45202437 -0.06047138 -0.11605079 -0.28043956
1.14513239 0.22796768 -0.24211723 -0.19716516
1.10907400 -0.10821415 0.00736384 0.01909873
0.82435430 -0.49249714 -0.05925646 0.23471513
0.45666654 0.05127002 0.09251242 0.17241829
0.58068516 -0.03091182 0.26628284 0.04410599
0.67537148 0.01035625 0.03696765 -0.16683935
1.05897225 0.04316849 -0.12861213 -0.31170931
0.12275023 -0.35848434 -0.11675647 0.24685935
0.57290579 -0.13890536 0.08778599 0.14223862
0.45787299 -0.22862232 0.15316096 -0.20921645
0.94234862 -0.27679190 0.06092897 -0.13341720
0.12374884 -0.36863453 -0.14719146 0.02372093
0.88372761 -0.19467651 -0.20402512 0.22621129
0.60902182 0.00927090 -0.19628287 -0.04940805
1.09655539 -0.06634084 0.02839625 -0.09695468
0.49955512 0.10999289 0.30873939 -0.03049261
1.01591592 -0.19056642 0.27519879 0.03259755
0.73742020 0.24363415 -0.02296982 0.13617812
0.55323981 0.23392866 0.23867313 -0.10309491
0.99143014 0.04963689 -0.02672866 -0.13335659
-0.01496339 -0.40281513 -0.09856290 -0.01794438
0.32473527 0.20353264 -0.32750524 0.09379160
0.47467392 -0.11550662 0.30118577 0.19613515
0.44794031 0.11310303 0.04892653 0.03997210
0.82582212 0.21255376 -0.00836003 -0.18287382
0.17592637 -0.05793522 -0.00498891 -0.02922146
0.67150231 -0.18438879 0.28522528 0.13626297
0.60340485 -0.23012434 -0.11455696 -0.10352169
1.08213566 0.16609447 0.26211414 -0.09735720
0.33960326 -0.17220742 -0.17035558 0.27281482
0.64609843 -0.04350046 -0.12237360 0.11034379
0.50898260 -0.19850880 -0.04495982 -0.25277393
0.87830390 -0.37828484 0.08661986 -0.12236240
0.94502317 -0.04579677 -0.13221901 0.09504810
0.83105787 -0.24605547 -0.00567288 -0.06957935
0.34003897 -0.46752524 -0.03799607 -0.04439295
0.28415123 -0.00291763 0.27875741 0.00029651
1.06356385 0.02338232 0.25480396 -0.05359164
0.69974066 -0.09577840 -0.48119409 -0.02798298
1.00662308 -0.26227555 0.34569273 0.13869119
0.73420191 -0.24400320 0.07799959 -0.00107909
1.13322777 0.38391315 -0.12817826 0.08554957
0.42200481 0.02505201 -0.04137843 0.02343057
0.89993435 0.18489728 -0.42306040 0.05061825
0.71466881 -0.04477274 0.00927703 0.06952647
0.66223575 0.29968225 0.24444824 -0.08030130
0.41256431 -0.01465299 -0.11213035 -0.09407764
0.17953851 -0.02734263 0.46118861 -0.15990400
0.17198915 -0.00601545 -0.01403454 0.07424802
0.67193387 -0.24068124 -0.35627765 -0.04594640
0.25535059 0.33273344 -0.24567149 -0.07066373
0.47510945 0.52615815 -0.18356391 0.09100512
0.68559990 0.26595292 0.25393005 0.08329838
0.26710591 -0.17833811 0.07559099 -0.08513673
1.08225436 -0.19037766 -0.12340325 0.11742279
0.70489361 0.15491456 0.17006350 0.16999061
0.38841103 -0.13301203 0.05387530 -0.08701413
0.91557783 -0.05962102 -0.00557548 -0.16644562
0.34351789 0.46580671 0.03856574 0.08022806
0.86943869 0.00747430 0.02131677 -0.02447379
0.22492278 -0.53769047 0.31297630 -0.07341259
0.61951455 0.05160703 -0.31226344 0.03532009
0.37423396 0.26557550 0.43503594 0.07874194
0.44468150 0.16787082 0.04750623 -0.00603984
0.56986776 0.46298976 -0.11330041 -0.05558281
0.91017816 0.09535583 -0.00422233 0.08807094
0.94300429 0.07253362 -0.02410688 -0.12537228
0.94486054 0.31231556 0.30049083 0.15108500
-0.37195109 0.11004416 0.05302930 0.26353597
0.59128419 0.15244491 0.06513922 -0.19861709
0.76945185 -0.06699045 0.37454516 -0.11435016
0.79473605 0.13563165 0.12342631 0.03075698
0.88932033 0.25542195 -0.02819301 -0.14445802
0.84757760 0.04351306 0.47923170 -0.09266610
0.87443195 -0.15640233 0.58267767 0.00216749
0.07449004 0.15933869 -0.17406183 0.04229331
1.07054507 0.06320152 -0.19844887 0.20841102
0.53337632 -0.17848286 -0.07644424 0.17514580
0.51783810 -0.18778897 0.06751595 -0.19004949
0.69780604 -0.24907660 -0.41456719 -0.02306304
0.67773911 0.13298014 0.18255419 0.00390218
0.73779360 0.39317919 0.24926697 -0.24398894
1.26995705 0.77516180 -0.43952565 -0.02018339
0.05071534 -0.00184782 0.12605811 0.28801807
0.58102875 0.17589511 -0.06756052 0.19051425
0.42651231 -0.13572271 -0.05004209 -0.06284468
0.81087809 -0.12168517 -0.07224218 -0.06720242
0.74255421 -0.04969910 0.27917764 -0.09107702
0.37012344 -0.28409094 0.07615726 -0.07322134
0.70107212 -0.21623987 0.33589885 -0.09193109
1.08123420 -0.15696355 0.37182517 -0.06634974
0.00446696 0.26902807 -0.21444069 0.13297582
0.84401817 -0.24031900 -0.01712188 0.02374305
0.39747110 -0.05347017 0.45748101 -0.10560936
0.57301555 0.52757541 -0.09645314 -0.01640292
0.97294118 -0.40642315 -0.07162726 0.04126902
0.46597250 0.38442640 0.04631220 -0.01816684
0.07797921 -0.32753241 -0.25316556 0.06708877
0.83351257 0.20125187 -0.07509986 0.11370346
0.46287255 0.17909706 -0.28238077 0.13334195
0.71441724 0.09312950 -0.06864740 0.15032604
0.69941949 0.02552359 0.12435487 -0.21781633
0.26647442 0.15362550 0.25665033 -0.01606606
0.68023786 0.15030396 -0.02747983 0.05043398
0.82283314 0.01631178 -0.28698532 -0.19894549
0.80505404 -0.40853656 0.07069494 0.19116465
0.50394429 -0.11203144 0.04299719 0.18922006
0.42267795 0.12805150 0.01419916 -0.20537663
0.44567651 0.33454489 0.05119565 -0.21003564
0.75770023 0.35414718 0.35004463 -0.00138529
0.74494636 -0.07566455 -0.35742595 0.13143694
0.65167268 0.27364608 0.08857870 -0.01774680
-0.26114601 0.21751554 0.23287479 -0.00957003
0.52469445 0.24709042 0.15699135 -0.01115476
0.42862330 0.31782528 -0.31686923 0.07782242
0.58568883 -0.03925058 -0.20635954 -0.00585354
0.67594847 0.32759222 0.31193547 -0.23951558
0.78091605 -0.42398063 -0.33398808 0.24720262
0.64154228 -0.00855876 -0.12451996 0.05868326
1.07633080 0.02646504 0.13560319 -0.31538798
0.84697347 0.01373961 0.64776554 0.05287041
0.36490692 -0.15151790 -0.23570643 0.06881515
0.99066457 0.20052147 -0.13603798 -0.02789972
0.38403091 0.34622263 0.09042193 0.04816761
0.95260449 -0.01503734 0.12788383 0.18494537
0.67505691 -0.15602783 -0.03603604 0.01593733
0.30392416 0.12352671 0.19031219 -0.10829062
0.84754030 0.16663622 -0.03205253 -0.07769621
0.98799266 0.22307712 0.34713658 -0.03894955
0.96282168 -0.03139991 0.09696986 0.02368166
0.79364130 -0.28728545 -0.28174329 0.00708403
0.27517209 -0.02702502 -0.08332926 0.05338488
0.24108234 0.03733956 -0.02390473 -0.10225289
0.89556004 0.50324477 0.11411259 0.06933794
0.42584237 0.16168109 0.00232573 0.16778095
0.53996869 -0.21540028 -0.11605501 0.02068784
0.55555225 0.20102410 0.12775640 -0.14920404
1.05639404 0.16858452 0.10607373 -0.06265370
0.52344241 -0.25936575 -0.14247336 -0.02695559
0.42504033 -0.64022670 -0.25215795 -0.08480453
1.00055244 0.09215005 -0.09413096 0.02177992
0.69961996 -0.48835113 0.07052443 -0.04824572
0.91937307 -0.03027899 -0.44299738 0.09912373
0.49651487 0.31981550 0.06465741 -0.03670366
0.24542248 0.59190729 -0.31345213 -0.03111782
0.53926885 -0.25934650 -0.25900050 0.10406906
0.48696222 0.15903754 0.32263286 0.05999076
0.50345796 -0.25253589 0.11965983 0.20279268
0.72699089 0.06009408 0.06893495 0.18166457
0.57185839 0.02453771 -0.04541278 -0.28562590
0.86756093 0.55711488 0.04491329 -0.07215642
0.59835694 0.06396534 -0.16448045 0.20381496
0.79124459 0.11029410 -0.10511755 -0.12140429
0.82551670 0.00474744 -0.24251416 -0.01497507
0.68790111 0.05924813 0.24010454 0.03240175
0.80788674 -0.02730658 -0.11802173 0.10236927
0.60043594 0.09082722 0.12093859 0.00719743
0.67535305 -0.02269049 0.24920426 -0.29264349
0.43142453 0.61985086 0.19076760 -0.05990420
0.31812865 0.04630733 0.19317088 0.03862223
0.51265772 -0.37378601 -0.25976599 -0.11263120
0.73552324 -0.43865412 -0.36233614 0.18929007
0.73420869 -0.05563730 -0.17394510 0.07103712
0.47631696 -0.36770345 0.12111336 -0.03761728
0.39836411 -0.13393805 0.08669628 -0.04886082
0.53584312 -0.17616333 -0.49735961 0.07703080
0.69185646 0.01974824 -0.12934686 0.12803379
0.34065022 0.00319062 0.12011794 -0.20777576
0.62443972 0.40951638 0.17619363 0.09336996
0.57317923 0.18456969 0.01216557 0.02737577
0.61129819 0.32409095 -0.22451447 -0.09298223
0.60582741 0.29742750 0.07724764 -0.08464584
0.50773675 -0.42653994 -0.56758674 -0.14128506
1.11904530 0.07712796 -0.14601828 0.18907094
0.68736422 -0.23691853 -0.08280032 -0.01519814
0.36476490 -0.35331840 -0.52624624 -0.16126908
0.20058565 0.25532194 -0.24672049 0.15399981
0.73372303 0.23916185 0.00414492 0.27770759
0.52535820 0.03325573 -0.10415509 -0.15910235
0.90097732 0.46913347 0.36245296 -0.26634392
0.06210919 -0.10925669 0.00103978 -0.00046378
0.71576449 -0.43182863 -0.43586092 -0.02666522
0.92669744 -0.13977983 -0.37185158 0.08845788
0.32408980 0.09761866 -0.20563692 0.01248938
0.66040641 -0.24468184 -0.43605003 0.01289045
0.95609504 0.09954748 -0.08343772 0.06296193
0.46965957 0.36622509 0.14788251 0.03969207
0.88670326 -0.14592317 0.01266664 0.16719738
0.70054973 -0.13751728 -0.02388303 -0.04973735
0.45409742 0.09976480 -0.33034854 0.02533482
0.74299250 0.07767830 -0.05082713 0.11868705
0.71237929 -0.09123512 -0.16753269 -0.04799999
0.73593154 0.14675350 -0.12681756 0.04363564
0.45173693 -0.04574337 -0.13800141 -0.12006562
0.98127978 0.07911893 0.00365006 -0.12145128
0.36681876 0.18474736 -0.15290122 0.06636318
0.43681317 0.19315367 0.09683068 -0.09365002
-0.02586190 -0.03944269 0.03137991 -0.11845900
0.51510096 0.04009092 -0.45242200 -0.01261726
-0.10775515 -0.24386706 0.07056178 -0.06519240
-0.20623906 -0.21088652 -0.48069024 0.00670397
0.53934396 0.48947481 -0.05429400 0.23032492
0.57312429 0.20980774 0.00532664 0.16481803
0.54625206 0.23166148 0.11797179 0.07227335
0.67215644 -0.03469504 -0.08651618 -0.10933424
0.82929272 -0.08411565 0.30781322 -0.23529155
0.33821341 0.35844599 0.11801002 0.06587485
0.35786627 0.12724466 -0.16257572 0.23818894
0.60835701 -0.12165678 -0.03322804 -0.06049989
0.83535770 0.12962791 -0.28134135 -0.14341254
0.33297589 0.06769390 0.08579678 -0.04043071
0.43138876 0.39782887 0.20337373 0.05937104
0.44360591 -0.18056383 -0.05695330 0.00643108
0.51703640 0.31403937 0.24613074 -0.01330937
0.60876738 0.16947639 0.20574381 0.19115786
0.61456518 0.10065467 0.14854689 -0.02766467
0.72190143 -0.19470096 -0.16942744 -0.17592815
0.52785133 -0.17666607 -0.36827514 -0.08223957
0.76898799 0.08660203 -0.33484164 0.24163752
0.53977082 -0.04607145 0.04548611 -0.04740174
0.32951939 -0.33849856 0.12993112 -0.22432906
0.21650950 -0.05816587 -0.08151930 0.03208178
0.56917892 0.06317941 0.39964265 -0.11225817
0.20012695 0.21914540 -0.62803948 -0.09558139
0.94842779 -0.51071734 0.60909866 0.07145643
0.50255804 0.32259577 0.27103901 0.21013356
0.49087773 -0.08993730 -0.20928974 0.10688023
0.79684254 -0.10586703 -0.20474588 -0.02038831
0.73431900 -0.22429411 -0.08224557 0.08957809
0.62677647 -0.16060737 -0.12288717 -0.08739724
0.98374580 -0.05105880 -0.08990674 -0.08281127
0.55621872 0.11361375 -0.25846592 -0.03436892
0.70680385 0.06395505 -0.44716385 -0.14500627
1.04856390 0.36520339 -0.20014073 -0.01055286
0.31939337 0.05701287 -0.35646582 0.01728115
0.94107074 -0.11711343 0.40545173 0.06766970
0.39389916 -0.02805052 0.31680315 0.12438515
0.51919013 0.06802294 0.27316469 -0.06064072
0.46098814 -0.31543477 -0.36467765 -0.02362936
0.74585819 0.09719460 0.26541579 -0.04541999
0.53148882 -0.35768431 -0.58818808 -0.14869131
1.31699063 0.13173075 0.03419794 0.08353264
0.66965994 -0.35783474 -0.19871800 0.03653995
1.03583253 0.16458682 -0.19089941 0.03926541
0.29329617 -0.12892353 -0.07885766 -0.01001197
1.11228651 -0.04706684 -0.29738795 0.02175000
0.58534941 0.06608462 -0.32013664 0.11532291
0.70054138 0.30222899 0.03466782 -0.09449487
0.40073371 -0.13221761 -0.41470899 0.06654183
0.56654119 0.07769499 -0.22415815 -0.07423072
1.08492504 0.19806987 -0.44819433 -0.20254828
0.15693436 -0.24600595 0.39329635 0.08181590
0.82273043 0.40592805 0.00255232 0.13802728
0.54762767 -0.31187737 0.08742098 0.01292350
0.55095796 -0.05866805 0.40451271 -0.10494485
0.56841360 0.33274536 -0.39701867 -0.07386028
1.27202806 -0.09331762 0.17679601 0.11534110
0.81656823 -0.12433918 0.20475752 0.11785558
0.81775079 -0.17828613 -0.17532506 -0.02765929
0.61132671 -0.02887349 0.34828252 0.10027653
0.77566705 -0.01760589 0.15151949 -0.10034061
0.08833673 -0.15382774 0.07195525 -0.17872255
0.87884138 0.04994233 0.36455975 0.17804220
0.81698496 -0.12208236 -0.03500766 0.03982677
0.70210542 -0.11215889 0.38282254 -0.07046524
0.32281847 0.07902661 0.18386170 0.19418411
0.52163825 -0.13469983 -0.01902032 -0.01832297
0.80299963 -0.12496200 -0.26723030 -0.18818240
0.88764619 0.09982412 0.25196436 -0.09984023
0.78983293 0.54497233 0.27874301 0.12313745
0.41898011 0.11756699 -0.13937218 0.06996538
0.48646846 -0.35312510 -0.07152830 -0.04878323
0.73625857 -0.01650543 -0.27484210 -0.07560977
0.21924517 0.52796148 0.08129019 -0.14224883
0.39398271 0.11544586 0.54729652 0.00322506
0.75511559 -0.69676697 0.66307292 0.00128582
0.13768838 -0.05150299 -0.28335108 0.02449118
0.41499947 0.07110242 -0.51775588 0.08402225
0.57743860 0.28683561 -0.21081008 0.08517643
0.25242874 -0.03482628 -0.08458537 0.01010782
0.45119308 -0.29708652 0.12979615 -0.01825243
0.74881588 -0.26641168 -0.23181341 0.08120455
0.63412300 -0.24124291 0.04466550 -0.04623228
0.96701163 -0.01495567 -0.30340409 0.12994386
0.69802587 -0.04441368 -0.03753926 0.17558748
0.71883072 0.17275935 0.00887554 -0.31010698
0.58482992 0.51588537 0.30013850 -0.08156474
0.80838653 0.03280149 -0.25143581 0.12733332
0.88184660 0.03607354 -0.14429225 -0.02099052
0.53921489 -0.24154564 0.26433226 0.11808921
0.77075927 0.04540812 -0.01069639 -0.12220983
0.42983278 -0.53251816 -0.35323172 -0.10917636
0.41433867 -0.22324160 0.07234016 0.08085056
0.80287344 -0.03210980 0.35222923 0.09563368
0.40427557 -0.03388428 -0.01274679 0.10273376
0.87304658 0.02647177 0.03339223 -0.22757565
0.18628922 -0.22497668 0.27398807 -0.18205521
0.08116443 0.33574816 0.12491612 0.00853926
0.41311967 -0.20801224 0.47398882 0.12639414
0.95285145 -0.02986019 0.03364793 0.19383414
0.43845466 0.03369599 -0.16847592 -0.05444375
0.58036424 0.45258234 -0.02390351 -0.14677204
0.33799453 -0.34159301 0.03177944 -0.01226350
0.40977621 0.06165079 -0.40487577 0.07895062
0.77256253 -0.26504122 0.01157431 0.01543972
0.51542420 0.42959724 0.04287229 -0.13196255
1.08636799 0.14018560 0.35635148 0.05285905
0.54780045 0.08637576 0.30466090 0.16778605
0.82623999 0.13274832 -0.08198371 -0.06632234
0.56030588 0.28441549 0.33647781 -0.05370522
0.45178432 -0.18593974 -0.22603345 0.02117548
0.80742515 -0.23236876 0.20440085 -0.08439076
0.73642259 -0.13627296 0.39096483 -0.06969098
0.23443527 0.41488315 0.07972147 -0.06328506
0.08163341 0.39796991 0.24305313 0.02824914
0.49294708 -0.24118014 -0.39226669 0.01868063
1.20386154 -0.23084547 -0.31589714 -0.00624759
0.66697978 -0.40947337 -0.24538710 0.16184581
0.84874230 0.11605265 -0.09659249 0.26001835
0.60457667 -0.11061763 -0.01549945 0.00815423
0.40954715 -0.14505983 -0.15266953 -0.18884354
0.41853479 0.26097775 0.19252935 -0.09144703
0.36690918 -0.29859845 -0.03931916 -0.10563781
1.13882190 -0.25692630 -0.04030610 0.20749913
0.62218010 -0.02716054 -0.11455247 0.10296685
0.88876999 0.11361466 0.21145133 -0.24412835
0.74734499 0.22348708 0.39610146 -0.10981741
0.93276099 0.58120099 0.30433532 0.09160687
0.43263831 0.21182801 0.17760879 0.02666394
1.08007373 -0.24178963 0.13948777 0.09217668
0.42973241 0.12813628 -0.05368667 0.04442798
0.71986720 -0.35258455 0.19830662 -0.19723068
0.65151488 0.03804822 0.48755707 0.22851454
0.50437915 0.08556636 0.02506767 -0.01603562
0.64950979 0.55545098 0.01595177 -0.23683586
0.45818005 0.46772570 -0.07692219 0.00330877
0.19870546 -0.18521093 -0.31164687 0.00135757
0.15000863 -0.09075375 -0.01755399 0.09246337
0.89513198 0.15735040 0.14595858 0.00262695
0.37669750 0.22123332 0.34780821 -0.00030393
0.69864272 0.10562938 -0.31617307 -0.02109723
0.86360895 0.44520764 0.08073810 0.14080362
0.45141068 -0.04049871 -0.10510518 0.22838548
0.50988759 0.16199577 0.06986603 -0.12626920
0.85098415 0.09272564 -0.21602199 -0.03389426
0.47482699 -0.14071027 -0.04661752 -0.13003466
1.04867842 0.48872490 0.20915030 -0.10115425
0.62969095 -0.34041305 0.05500208 0.01311089
0.40249818 0.40763047 -0.40152642 0.07469064
0.69612108 -0.21855984 -0.00237880 0.15077734
0.76651705 0.25549217 -0.01517255 -0.02092077
0.79030414 -0.16561752 0.06138460 -0.00097255
0.85055185 0.08302487 -0.13233592 -0.10000909
0.53023941 0.25391402 -0.27296115 0.01507217
0.36392122 0.15039719 -0.10978590 -0.08403267
0.23673545 0.33770467 -0.27490007 0.08752761
0.55014250 -0.15488016 -0.07442087 0.17022028
0.37884514 0.17856981 0.02770588 -0.25358754
0.84591340 -0.15229205 0.53325544 -0.19160592
0.12383780 -0.39628373 0.43827121 0.23980414
0.71851042 0.08534652 0.10781883 0.18787671
0.74280182 0.07494193 -0.24147612 -0.19578453
0.80454773 0.16516955 0.35710779 -0.16947067
1.04106027 0.08261902 -0.30688725 -0.01889296
1.04313073 -0.25453748 0.08449105 0.20869136
0.53581652 -0.10765634 0.19107503 0.17418024
0.66111490 0.12831037 -0.20392157 0.02811397
0.55648126 -0.19238374 -0.04976790 -0.16091416
0.57030944 0.46107604 -0.06484713 -0.23057385
0.06860042 0.34877288 0.11231484 0.13090953
0.56724739 -0.10930384 -0.23673141 -0.01333157
1.08451202 0.01296122 -0.43443779 -0.03489876
0.68193501 0.30154293 0.03910867 0.07528173
0.37460163 -0.24776857 -0.22932973 -0.11934315
0.98041450 -0.01791601 -0.41968110 0.20845711
0.69603348 0.03525920 -0.11222387 0.01538711
0.34489831 -0.26597372 0.27165845 0.00030870
0.66187821 0.11966092 0.06118970 0.24318597
0.68192218 -0.11709867 -0.05145734 -0.26253783
0.89122795 0.35364754 -0.30552300 -0.24832500
0.54793529 0.20982134 0.47051993 0.00287965
1.04548990 -0.19893945 0.31876153 0.12576742
0.61465908 0.26110416 0.19706967 0.06231892
0.28400899 0.13749349 0.25142415 -0.08994700
0.59496119 -0.06157911 -0.39291598 0.07993501
0.77090438 0.05218709 -0.23054598 0.19806768
0.51854000 0.03862581 -0.13965895 -0.13537851
0.60066928 -0.43748316 0.33735542 -0.27671161
0.60397732 -0.27483838 -0.61492721 0.12892271
0.85728374 0.13952289 0.05267143 0.14709147
0.81591200 0.21522460 0.04860952 0.11364649
0.53644645 -0.10428540 0.10523551 -0.11091991
0.94925784 -0.02572579 0.36911935 -0.26412416
0.69328812 0.09517274 0.60127737 -0.03271957
1.01316955 0.41965231 -0.19940341 0.02589837
1.14804563 -0.02055420 -0.05687279 0.02526190
0.06018790 0.08157271 -0.27083849 -0.02256967
0.70206346 -0.29039128 0.44942496 -0.01554465
0.73789349 0.56996789 -0.25575601 -0.01264440
0.98729481 -0.45067810 0.05201887 0.22454624
0.44209422 -0.11198913 -0.12912410 0.10328052
0.37132095 -0.31492208 -0.11060670 -0.07286634
0.62900710 0.29092359 0.07383760 -0.06412390
0.89163505 -0.36954422 -0.10824235 0.00178233
0.77775123 0.08579769 -0.21529378 0.09393255
0.83351722 -0.13281830 -0.19434089 0.10192550
0.72173694 0.00154234 -0.13072808 0.02947137
0.46078287 -0.26744920 -0.09893706 -0.14570644
0.87500236 0.06113762 0.23964852 -0.09444767
0.72901713 -0.15306155 -0.41228532 0.01248375
0.36828641 -0.16780895 -0.18714572 -0.07188613
0.84525498 0.24264712 0.55296991 -0.12338588
0.40906971 0.39936208 0.39781680 0.13780264
0.54193406 0.11838885 0.31018331 0.25927175
0.58526884 -0.03409794 -0.15683436 -0.10135287
0.00999037 0.01761790 -0.17746733 -0.20339396
0.33116284 0.10554791 -0.36282806 0.17360639
0.80151997 0.12089983 -0.10004830 0.06314069
0.58417244 -0.29755527 0.18758465 0.06349500
0.64684106 0.06546249 0.12547259 -0.06360999
0.43939615 -0.37976457 0.23932959 -0.07202496
0.77217960 -0.13383970 0.10227755 -0.00135064
0.91449336 0.28467520 -0.14113971 -0.15083162
0.22780974 -0.32930378 -0.07793150 0.01136299
0.96557928 -0.18211135 -0.14908196 0.18569883
0.44577223 -0.13293270 -0.00280671 -0.00664299
0.27998746 0.27108999 -0.03620527 -0.23027643
1.21978364 -0.29339275 0.39746654 0.04351903
0.94783635 -0.10292100 -0.09876515 0.13048414
0.36967555 -0.22745536 -0.00015149 -0.10303116
0.60517400 -0.40058882 0.57337633 0.12452270
0.53512079 0.01640307 -0.15655936 0.31187221
0.53324762 -0.08946953 -0.00073261 -0.02546402
0.59635252 0.20121659 0.05680498 -0.05804970
0.77607076 -0.00245271 0.05781314 -0.04471069
0.53967358 0.25077793 0.08065561 0.08500761
0.56048129 -0.04697753 -0.02730984 0.10967963
0.60761098 -0.01409028 -0.13971041 -0.32025944
0.79122514 0.20701900 0.44596421 -0.26122971
0.44909257 0.16660968 -0.47728433 0.04191868
0.80726077 -0.36414553 -0.24608278 0.16966858
0.68305633 -0.15537476 -0.18958838 0.07822624
0.47879599 0.18240650 -0.23322260 0.01249822
0.58646128 -0.09466407 0.20497269 -0.13116364
0.81198044 -0.45882045 0.26127735 -0.03647865
0.44731102 0.05907305 -0.23472719 -0.01538452
0.69278365 0.63783724 0.03179139 -0.08460833
0.48503807 -0.05804031 -0.36725749 0.07517908
0.96224082 0.07822078 -0.26222448 0.03257791
0.34592043 0.00382059 0.23299885 0.00389907
0.31225252 0.27835234 -0.02290839 -0.06937614
0.36743915 -0.11692261 0.43713847 -0.00243452
