x y z s1
0.33675719 0.01819197 0.26629459 0.44354293
0.83318453 0.39654738 0.43198986 0.11474328
0.08853144 -0.29840514 -0.45204789 0.03232713
0.75798260 -0.17327045 -0.12229508 0.78458697
0.54585064 0.09564267 -0.37133026 0.37353649
0.28528413 0.00032405 0.29968648 0.32362777
0.59365065 -0.19791493 -0.53705217 0.08047256
0.83816890 -0.18398291 -0.28685923 0.27050737
0.17116869 -0.35977520 -0.24030356 0.05871060
0.54028782 -0.30218543 0.04642701 0.63132527
0.53838807 0.55549807 -0.42611078 -0.00991074
0.64036986 0.04350125 -0.25763935 0.77717559
0.62381310 0.19239859 0.02412287 1.01573756
0.94611572 -0.54442190 -0.21055835 0.02792348
0.96876401 0.22800658 0.13512793 0.30042645
0.90830385 -0.47913947 0.19890267 0.01484885
0.86609254 -0.16467504 0.65730928 0.09825929
0.64908724 -0.54819226 0.09531800 0.10266142
0.42003499 0.29124882 0.13698601 0.47417572
0.45051948 0.37561298 0.23486283 0.23162999
0.39302000 -0.03801127 0.12922920 0.77361919
0.50893418 -0.08359985 0.00918126 1.18953466
0.33355035 -0.55819133 0.05978372 0.03518554
0.10277501 -0.24825968 -0.44289559 0.06437172
0.18788889 0.10658879 -0.05557704 0.25609855
0.53539989 -0.32897545 -0.16396227 0.40436667
0.69411379 -0.01302182 0.20566852 0.91938593
0.84127300 -0.06305496 -0.46306232 0.15855878
0.41083878 -0.02442232 -0.19412176 0.77324876
0.33634395 0.01743807 0.60757578 -0.00320286
0.47795298 -0.00070146 -0.32800897 0.44060308
0.91085026 0.21868576 0.20143353 0.32112917
0.93994895 -0.10683534 -0.07560445 0.52065281
1.02746963 0.15818203 -0.55480546 0.00525355
0.71370524 -0.14542452 0.22454296 0.64656084
0.70204762 -0.43513569 0.06720754 0.23797947
0.65265693 0.09086562 0.14388221 1.09046828
0.97399149 0.10347225 0.00572462 0.38975082
0.88699189 0.56068518 0.22876769 0.08946961
0.65155153 0.10813264 0.06401094 1.23750723
0.60462960 0.54129271 -0.18726334 0.09831161
0.88872646 -0.03146424 -0.37010479 0.14319067
0.55292056 -0.13669396 0.14439433 0.96094070
0.62282506 -0.25550672 0.36775198 0.24021111
0.87253350 0.39651388 0.05924117 0.16765411
0.59106673 0.17589012 -0.14436876 0.91638802
0.63251489 -0.04391947 -0.36525858 0.45770147
0.63186388 -0.11024172 -0.06063804 1.14968262
0.69094624 0.31813328 -0.21219252 0.41850997
0.51586045 -0.19127067 -0.20754515 0.68020824
0.45135776 -0.04911257 0.14646791 0.96901220
0.68011144 -0.26421425 0.32354008 0.33982830
0.83610308 -0.22529641 0.30602772 0.23340332
0.68173460 -0.03911383 0.08952001 1.27331324
0.59355730 0.13626966 0.04682888 1.17150221
0.51564349 -0.50645669 0.13179564 0.19515980
0.50658618 0.19448665 0.12041877 0.80602271
0.51308395 0.25574705 0.05121042 0.80329840
0.64091071 -0.03452767 0.42088893 0.27618936
0.42168332 -0.08066863 -0.30933379 0.56044237
0.78168277 -0.14553725 -0.11750890 0.75631881
0.47076584 0.01568048 -0.31268990 0.58051425
0.03918868 0.11442601 -0.52838943 0.00023304
0.81353445 0.38963194 -0.04105595 0.29502720
0.92487324 -0.00606410 0.39981029 0.15166881
0.48594554 -0.59122045 -0.01997794 0.02436638
1.02699080 0.13374208 -0.12883081 0.11799712
0.68222529 0.24278121 -0.02140411 0.90694574
1.25659752 -0.12935449 0.25062768 0.02278018
0.79048431 -0.17495686 -0.10611007 0.61218861
0.85452466 0.03619697 0.08451793 0.77256550
0.19100816 0.16399966 0.07182421 0.30182053
0.58402249 0.09022297 -0.10230443 1.16778094
0.45202437 -0.06047138 -0.11605079 0.98319530
1.14513239 0.22796768 -0.24211723 0.04602270
1.10907400 -0.10821415 0.00736384 0.19453467
0.82435430 -0.49249714 -0.05925646 0.12241761
0.45666654 0.05127002 0.09251242 1.13339517
0.58068516 -0.03091182 0.26628284 0.81209078
0.67537148 0.01035625 0.03696765 1.30981912
1.05897225 0.04316849 -0.12861213 0.14473338
0.12275023 -0.35848434 -0.11675647 0.06298187
0.57290579 -0.13890536 0.08778599 1.13217078
0.45787299 -0.22862232 0.15316096 0.63193635
0.94234862 -0.27679190 0.06092897 0.29530499
0.12374884 -0.36863453 -0.14719146 0.09826756
0.88372761 -0.19467651 -0.20402512 0.39018872
0.60902182 0.00927090 -0.19628287 1.00311270
1.09655539 -0.06634084 0.02839625 0.19255650
0.49955512 0.10999289 0.30873939 0.61529396
1.01591592 -0.19056642 0.27519879 0.07058605
0.73742020 0.24363415 -0.02296982 0.74568417
0.55323981 0.23392866 0.23867313 0.61529851
0.99143014 0.04963689 -0.02672866 0.33330453
-0.01496339 -0.40281513 -0.09856290 0.08187214
0.32473527 0.20353264 -0.32750524 0.26152701
0.47467392 -0.11550662 0.30118577 0.45703852
0.44794031 0.11310303 0.04892653 1.04606761
0.82582212 0.21255376 -0.00836003 0.61692693
0.17592637 -0.05793522 -0.00498891 0.31457234
0.67150231 -0.18438879 0.28522528 0.50004109
0.60340485 -0.23012434 -0.11455696 0.85962422
1.08213566 0.16609447 0.26211414 0.08595434
0.33960326 -0.17220742 -0.17035558 0.47019541
0.64609843 -0.04350046 -0.12237360 1.17721360
0.50898260 -0.19850880 -0.04495982 0.91157057
0.87830390 -0.37828484 0.08661986 0.16611787
0.94502317 -0.04579677 -0.13221901 0.42212095
0.83105787 -0.24605547 -0.00567288 0.54631026
0.34003897 -0.46752524 -0.03799607 0.14380355
0.28415123 -0.00291763 0.27875741 0.36873844
1.06356385 0.02338232 0.25480396 0.14498959
0.69974066 -0.09577840 -0.48119409 0.15437189
1.00662308 -0.26227555 0.34569273 0.03305766
0.73420191 -0.24400320 0.07799959 0.70913664
1.13322777 0.38391315 -0.12817826 0.02874131
0.42200481 0.02505201 -0.04137843 1.05133493
0.89993435 0.18489728 -0.42306040 0.12246359
0.71466881 -0.04477274 0.00927703 1.25380792
0.66223575 0.29968225 0.24444824 0.40056949
0.41256431 -0.01465299 -0.11213035 0.93260274
0.17953851 -0.02734263 0.46118861 0.02425894
0.17198915 -0.00601545 -0.01403454 0.29298673
0.67193387 -0.24068124 -0.35627765 0.32125102
0.25535059 0.33273344 -0.24567149 0.10920114
0.47510945 0.52615815 -0.18356391 0.03859611
0.68559990 0.26595292 0.25393005 0.47322163
0.26710591 -0.17833811 0.07559099 0.37178963
1.08225436 -0.19037766 -0.12340325 0.13267470
0.70489361 0.15491456 0.17006350 0.84148078
0.38841103 -0.13301203 0.05387530 0.81263712
0.91557783 -0.05962102 -0.00557548 0.49342426
0.34351789 0.46580671 0.03856574 0.14685463
0.86943869 0.00747430 0.02131677 0.81433650
0.22492278 -0.53769047 0.31297630 0.04895945
0.61951455 0.05160703 -0.31226344 0.52068613
0.37423396 0.26557550 0.43503594 0.19023983
0.44468150 0.16787082 0.04750623 0.83565387
0.56986776 0.46298976 -0.11330041 0.16608046
0.91017816 0.09535583 -0.00422233 0.61332262
0.94300429 0.07253362 -0.02410688 0.51836421
0.94486054 0.31231556 0.30049083 0.11183349
-0.37195109 0.11004416 0.05302930 1.12270423
0.59128419 0.15244491 0.06513922 1.16597738
0.76945185 -0.06699045 0.37454516 0.32823588
0.79473605 0.13563165 0.12342631 0.70857676
0.88932033 0.25542195 -0.02819301 0.45126381
0.84757760 0.04351306 0.47923170 0.13074468
0.87443195 -0.15640233 0.58267767 0.08059942
0.07449004 0.15933869 -0.17406183 0.13941462
1.07054507 0.06320152 -0.19844887 0.24977267
0.53337632 -0.17848286 -0.07644424 0.97305872
0.51783810 -0.18778897 0.06751595 0.95035586
0.69780604 -0.24907660 -0.41456719 0.21286075
0.67773911 0.13298014 0.18255419 0.85810369
0.73779360 0.39317919 0.24926697 0.22846948
1.26995705 0.77516180 -0.43952565 -0.11785207
0.05071534 -0.00184782 0.12605811 0.14773591
0.58102875 0.17589511 -0.06756052 1.03422023
0.42651231 -0.13572271 -0.05004209 0.90979293
0.81087809 -0.12168517 -0.07224218 0.78284151
0.74255421 -0.04969910 0.27917764 0.64098326
0.37012344 -0.28409094 0.07615726 0.41853341
0.70107212 -0.21623987 0.33589885 0.34809790
1.08123420 -0.15696355 0.37182517 0.05080904
0.00446696 0.26902807 -0.21444069 0.08269893
0.84401817 -0.24031900 -0.01712188 0.58271234
0.39747110 -0.05347017 0.45748101 0.17767115
0.57301555 0.52757541 -0.09645314 0.16027490
0.97294118 -0.40642315 -0.07162726 0.11205947
0.46597250 0.38442640 0.04631220 0.32535098
0.07797921 -0.32753241 -0.25316556 0.03939210
0.83351257 0.20125187 -0.07509986 0.59370605
0.46287255 0.17909706 -0.28238077 0.49420593
0.71441724 0.09312950 -0.06864740 1.12707387
0.69941949 0.02552359 0.12435487 1.09551008
0.26647442 0.15362550 0.25665033 0.25580855
0.68023786 0.15030396 -0.02747983 1.03124582
0.82283314 0.01631178 -0.28698532 0.45754445
0.80505404 -0.40853656 0.07069494 0.23546385
0.50394429 -0.11203144 0.04299719 1.22220307
0.42267795 0.12805150 0.01419916 0.99234408
0.44567651 0.33454489 0.05119565 0.40069655
0.75770023 0.35414718 0.35004463 0.15220153
0.74494636 -0.07566455 -0.35742595 0.39515537
0.65167268 0.27364608 0.08857870 0.67794931
-0.26114601 0.21751554 0.23287479 0.32416818
0.52469445 0.24709042 0.15699135 0.63966918
0.42862330 0.31782528 -0.31686923 0.27954914
0.58568883 -0.03925058 -0.20635954 0.95095887
0.67594847 0.32759222 0.31193547 0.25613497
0.78091605 -0.42398063 -0.33398808 -0.00710343
0.64154228 -0.00855876 -0.12451996 1.24494544
1.07633080 0.02646504 0.13560319 0.22762962
0.84697347 0.01373961 0.64776554 -0.01660647
0.36490692 -0.15151790 -0.23570643 0.43911126
0.99066457 0.20052147 -0.13603798 0.25865414
0.38403091 0.34622263 0.09042193 0.32751236
0.95260449 -0.01503734 0.12788383 0.45132457
0.67505691 -0.15602783 -0.03603604 1.06729386
0.30392416 0.12352671 0.19031219 0.51507388
0.84754030 0.16663622 -0.03205253 0.63413137
0.98799266 0.22307712 0.34713658 0.20428903
0.96282168 -0.03139991 0.09696986 0.47833316
0.79364130 -0.28728545 -0.28174329 0.29901565
0.27517209 -0.02702502 -0.08332926 0.50666929
0.24108234 0.03733956 -0.02390473 0.51255518
0.89556004 0.50324477 0.11411259 0.09765774
0.42584237 0.16168109 0.00232573 0.78990693
0.53996869 -0.21540028 -0.11605501 0.76878155
0.55555225 0.20102410 0.12775640 0.87265829
1.05639404 0.16858452 0.10607373 0.17196539
0.52344241 -0.25936575 -0.14247336 0.62204351
0.42504033 -0.64022670 -0.25215795 0.06414305
1.00055244 0.09215005 -0.09413096 0.28282539
0.69961996 -0.48835113 0.07052443 0.15126273
0.91937307 -0.03027899 -0.44299738 0.08984251
0.49651487 0.31981550 0.06465741 0.54775766
0.24542248 0.59190729 -0.31345213 -0.05697215
0.53926885 -0.25934650 -0.25900050 0.42328638
0.48696222 0.15903754 0.32263286 0.35930408
0.50345796 -0.25253589 0.11965983 0.66324943
0.72699089 0.06009408 0.06893495 1.17047480
0.57185839 0.02453771 -0.04541278 1.38990770
0.86756093 0.55711488 0.04491329 0.02797122
0.59835694 0.06396534 -0.16448045 1.10128202
0.79124459 0.11029410 -0.10511755 0.84323106
0.82551670 0.00474744 -0.24251416 0.61566487
0.68790111 0.05924813 0.24010454 0.78333079
0.80788674 -0.02730658 -0.11802173 0.74527189
0.60043594 0.09082722 0.12093859 1.19280789
0.67535305 -0.02269049 0.24920426 0.77406163
0.43142453 0.61985086 0.19076760 0.02223392
0.31812865 0.04630733 0.19317088 0.53444483
0.51265772 -0.37378601 -0.25976599 0.17672285
0.73552324 -0.43865412 -0.36233614 0.08392003
0.73420869 -0.05563730 -0.17394510 0.93388311
0.47631696 -0.36770345 0.12111336 0.36806850
0.39836411 -0.13393805 0.08669628 0.78341399
0.53584312 -0.17616333 -0.49735961 0.17262520
0.69185646 0.01974824 -0.12934686 1.09153718
0.34065022 0.00319062 0.12011794 0.68476036
0.62443972 0.40951638 0.17619363 0.26043414
0.57317923 0.18456969 0.01216557 1.05824019
0.61129819 0.32409095 -0.22451447 0.36993722
0.60582741 0.29742750 0.07724764 0.68631127
0.50773675 -0.42653994 -0.56758674 0.03135386
1.11904530 0.07712796 -0.14601828 0.12117102
0.68736422 -0.23691853 -0.08280032 0.78763762
0.36476490 -0.35331840 -0.52624624 0.06037845
0.20058565 0.25532194 -0.24672049 0.14256131
0.73372303 0.23916185 0.00414492 0.67637768
0.52535820 0.03325573 -0.10415509 1.25339168
0.90097732 0.46913347 0.36245296 0.03996826
0.06210919 -0.10925669 0.00103978 0.18801601
0.71576449 -0.43182863 -0.43586092 0.03811313
0.92669744 -0.13977983 -0.37185158 0.08135513
0.32408980 0.09761866 -0.20563692 0.39194465
0.66040641 -0.24468184 -0.43605003 0.13131263
0.95609504 0.09954748 -0.08343772 0.44350643
0.46965957 0.36622509 0.14788251 0.38316037
0.88670326 -0.14592317 0.01266664 0.60227470
0.70054973 -0.13751728 -0.02388303 1.05194989
0.45409742 0.09976480 -0.33034854 0.40332532
0.74299250 0.07767830 -0.05082713 1.15328915
0.71237929 -0.09123512 -0.16753269 0.87807352
0.73593154 0.14675350 -0.12681756 0.96128921
0.45173693 -0.04574337 -0.13800141 1.05261607
0.98127978 0.07911893 0.00365006 0.48102671
0.36681876 0.18474736 -0.15290122 0.56681095
0.43681317 0.19315367 0.09683068 0.74647941
-0.02586190 -0.03944269 0.03137991 0.19221089
0.51510096 0.04009092 -0.45242200 0.27264340
-0.10775515 -0.24386706 0.07056178 0.14174183
-0.20623906 -0.21088652 -0.48069024 0.01187380
0.53934396 0.48947481 -0.05429400 0.16855771
0.57312429 0.20980774 0.00532664 0.93317346
0.54625206 0.23166148 0.11797179 0.82782985
0.67215644 -0.03469504 -0.08651618 1.22226687
0.82929272 -0.08411565 0.30781322 0.39049290
0.33821341 0.35844599 0.11801002 0.28110065
0.35786627 0.12724466 -0.16257572 0.65399231
0.60835701 -0.12165678 -0.03322804 1.23385639
0.83535770 0.12962791 -0.28134135 0.41199277
0.33297589 0.06769390 0.08579678 0.66020623
0.43138876 0.39782887 0.20337373 0.25026992
0.44360591 -0.18056383 -0.05695330 0.89769038
0.51703640 0.31403937 0.24613074 0.27599423
0.60876738 0.16947639 0.20574381 0.84445290
0.61456518 0.10065467 0.14854689 1.04062567
0.72190143 -0.19470096 -0.16942744 0.73379422
0.52785133 -0.17666607 -0.36827514 0.33691306
0.76898799 0.08660203 -0.33484164 0.40483595
0.53977082 -0.04607145 0.04548611 1.30346313
0.32951939 -0.33849856 0.12993112 0.21522899
0.21650950 -0.05816587 -0.08151930 0.40614688
0.56917892 0.06317941 0.39964265 0.34355611
0.20012695 0.21914540 -0.62803948 -0.04288582
0.94842779 -0.51071734 0.60909866 -0.03876944
0.50255804 0.32259577 0.27103901 0.24293989
0.49087773 -0.08993730 -0.20928974 0.80176481
0.79684254 -0.10586703 -0.20474588 0.67046081
0.73431900 -0.22429411 -0.08224557 0.72021156
0.62677647 -0.16060737 -0.12288717 1.02877317
0.98374580 -0.05105880 -0.08990674 0.37062262
0.55621872 0.11361375 -0.25846592 0.69752810
0.70680385 0.06395505 -0.44716385 0.23314695
1.04856390 0.36520339 -0.20014073 0.11750302
0.31939337 0.05701287 -0.35646582 0.19093550
0.94107074 -0.11711343 0.40545173 0.18662764
0.39389916 -0.02805052 0.31680315 0.46161432
0.51919013 0.06802294 0.27316469 0.68416823
0.46098814 -0.31543477 -0.36467765 0.21905143
0.74585819 0.09719460 0.26541579 0.58965077
0.53148882 -0.35768431 -0.58818808 0.03737147
1.31699063 0.13173075 0.03419794 -0.00511445
0.66965994 -0.35783474 -0.19871800 0.37150202
1.03583253 0.16458682 -0.19089941 0.14104537
0.29329617 -0.12892353 -0.07885766 0.52856368
1.11228651 -0.04706684 -0.29738795 0.10099748
0.58534941 0.06608462 -0.32013664 0.61556368
0.70054138 0.30222899 0.03466782 0.56228910
0.40073371 -0.13221761 -0.41470899 0.23758420
0.56654119 0.07769499 -0.22415815 0.82845644
1.08492504 0.19806987 -0.44819433 -0.05933869
0.15693436 -0.24600595 0.39329635 0.01826333
0.82273043 0.40592805 0.00255232 0.26792491
0.54762767 -0.31187737 0.08742098 0.57037247
0.55095796 -0.05866805 0.40451271 0.31961889
0.56841360 0.33274536 -0.39701867 0.15059307
1.27202806 -0.09331762 0.17679601 0.02417778
0.81656823 -0.12433918 0.20475752 0.61195747
0.81775079 -0.17828613 -0.17532506 0.49560009
0.61132671 -0.02887349 0.34828252 0.50132032
0.77566705 -0.01760589 0.15151949 0.89670623
0.08833673 -0.15382774 0.07195525 0.09995787
0.87884138 0.04994233 0.36455975 0.18181602
0.81698496 -0.12208236 -0.03500766 0.81212667
0.70210542 -0.11215889 0.38282254 0.34112311
0.32281847 0.07902661 0.18386170 0.53026570
0.52163825 -0.13469983 -0.01902032 1.11785954
0.80299963 -0.12496200 -0.26723030 0.45697382
0.88764619 0.09982412 0.25196436 0.36512994
0.78983293 0.54497233 0.27874301 0.05761288
0.41898011 0.11756699 -0.13937218 0.85767973
0.48646846 -0.35312510 -0.07152830 0.33747439
0.73625857 -0.01650543 -0.27484210 0.66254680
0.21924517 0.52796148 0.08129019 0.03503533
0.39398271 0.11544586 0.54729652 0.09355149
0.75511559 -0.69676697 0.66307292 0.04793556
0.13768838 -0.05150299 -0.28335108 0.09869479
0.41499947 0.07110242 -0.51775588 0.14590029
0.57743860 0.28683561 -0.21081008 0.43478380
0.25242874 -0.03482628 -0.08458537 0.48660602
0.45119308 -0.29708652 0.12979615 0.47521508
0.74881588 -0.26641168 -0.23181341 0.41359632
0.63412300 -0.24124291 0.04466550 0.80003327
0.96701163 -0.01495567 -0.30340409 0.22866721
0.69802587 -0.04441368 -0.03753926 1.31980872
0.71883072 0.17275935 0.00887554 0.93101712
0.58482992 0.51588537 0.30013850 0.07938081
0.80838653 0.03280149 -0.25143581 0.60475817
0.88184660 0.03607354 -0.14429225 0.58871410
0.53921489 -0.24154564 0.26433226 0.52079608
0.77075927 0.04540812 -0.01069639 1.06107093
0.42983278 -0.53251816 -0.35323172 0.03195677
0.41433867 -0.22324160 0.07234016 0.62436551
0.80287344 -0.03210980 0.35222923 0.35535902
0.40427557 -0.03388428 -0.01274679 1.00690024
0.87304658 0.02647177 0.03339223 0.76629404
0.18628922 -0.22497668 0.27398807 0.09659766
0.08116443 0.33574816 0.12491612 0.03807320
0.41311967 -0.20801224 0.47398882 0.13075469
0.95285145 -0.02986019 0.03364793 0.54364975
0.43845466 0.03369599 -0.16847592 0.90609127
0.58036424 0.45258234 -0.02390351 0.32587476
0.33799453 -0.34159301 0.03177944 0.31900309
0.40977621 0.06165079 -0.40487577 0.27682077
0.77256253 -0.26504122 0.01157431 0.63480555
0.51542420 0.42959724 0.04287229 0.33857965
1.08636799 0.14018560 0.35635148 0.10695534
0.54780045 0.08637576 0.30466090 0.55001585
0.82623999 0.13274832 -0.08198371 0.77809953
0.56030588 0.28441549 0.33647781 0.28472650
0.45178432 -0.18593974 -0.22603345 0.56327863
0.80742515 -0.23236876 0.20440085 0.36942841
0.73642259 -0.13627296 0.39096483 0.22571558
0.23443527 0.41488315 0.07972147 0.09066447
0.08163341 0.39796991 0.24305313 -0.02742467
0.49294708 -0.24118014 -0.39226669 0.20366104
1.20386154 -0.23084547 -0.31589714 0.04729783
0.66697978 -0.40947337 -0.24538710 0.17867069
0.84874230 0.11605265 -0.09659249 0.69468105
0.60457667 -0.11061763 -0.01549945 1.21874409
0.40954715 -0.14505983 -0.15266953 0.72729798
0.41853479 0.26097775 0.19252935 0.46336994
0.36690918 -0.29859845 -0.03931916 0.36150986
1.13882190 -0.25692630 -0.04030610 0.04081870
0.62218010 -0.02716054 -0.11455247 1.19150640
0.88876999 0.11361466 0.21145133 0.45268612
0.74734499 0.22348708 0.39610146 0.21499301
0.93276099 0.58120099 0.30433532 0.01341650
0.43263831 0.21182801 0.17760879 0.58142050
1.08007373 -0.24178963 0.13948777 0.12007225
0.42973241 0.12813628 -0.05368667 0.95012721
0.71986720 -0.35258455 0.19830662 0.29778417
0.65151488 0.03804822 0.48755707 0.16120451
0.50437915 0.08556636 0.02506767 1.21184233
0.64950979 0.55545098 0.01595177 0.09706205
0.45818005 0.46772570 -0.07692219 0.26449891
0.19870546 -0.18521093 -0.31164687 0.11029712
0.15000863 -0.09075375 -0.01755399 0.26992919
0.89513198 0.15735040 0.14595858 0.48015059
0.37669750 0.22123332 0.34780821 0.28043698
0.69864272 0.10562938 -0.31617307 0.47893486
0.86360895 0.44520764 0.08073810 0.19604805
0.45141068 -0.04049871 -0.10510518 1.04214936
0.50988759 0.16199577 0.06986603 1.10958997
0.85098415 0.09272564 -0.21602199 0.53707255
0.47482699 -0.14071027 -0.04661752 0.97401293
1.04867842 0.48872490 0.20915030 0.01693389
0.62969095 -0.34041305 0.05500208 0.56939592
0.40249818 0.40763047 -0.40152642 0.06937746
0.69612108 -0.21855984 -0.00237880 0.86815849
0.76651705 0.25549217 -0.01517255 0.67248683
0.79030414 -0.16561752 0.06138460 0.78447542
0.85055185 0.08302487 -0.13233592 0.66859662
0.53023941 0.25391402 -0.27296115 0.38443905
0.36392122 0.15039719 -0.10978590 0.72888529
0.23673545 0.33770467 -0.27490007 0.04830836
0.55014250 -0.15488016 -0.07442087 1.07899572
0.37884514 0.17856981 0.02770588 0.72918948
0.84591340 -0.15229205 0.53325544 0.06464555
0.12383780 -0.39628373 0.43827121 -0.03723419
0.71851042 0.08534652 0.10781883 1.02386213
0.74280182 0.07494193 -0.24147612 0.71427264
0.80454773 0.16516955 0.35710779 0.24072403
1.04106027 0.08261902 -0.30688725 0.03638998
1.04313073 -0.25453748 0.08449105 0.16515218
0.53581652 -0.10765634 0.19107503 0.87115541
0.66111490 0.12831037 -0.20392157 0.86187313
0.55648126 -0.19238374 -0.04976790 0.98361127
0.57030944 0.46107604 -0.06484713 0.21821648
0.06860042 0.34877288 0.11231484 0.06131586
0.56724739 -0.10930384 -0.23673141 0.74185462
1.08451202 0.01296122 -0.43443779 0.00798959
0.68193501 0.30154293 0.03910867 0.60225957
0.37460163 -0.24776857 -0.22932973 0.30911651
0.98041450 -0.01791601 -0.41968110 0.12488698
0.69603348 0.03525920 -0.11222387 1.14294496
0.34489831 -0.26597372 0.27165845 0.18643544
0.66187821 0.11966092 0.06118970 1.14417975
0.68192218 -0.11709867 -0.05145734 1.15917933
0.89122795 0.35364754 -0.30552300 0.09402843
0.54793529 0.20982134 0.47051993 0.16587932
1.04548990 -0.19893945 0.31876153 0.10554705
0.61465908 0.26110416 0.19706967 0.66894901
0.28400899 0.13749349 0.25142415 0.35482273
0.59496119 -0.06157911 -0.39291598 0.30916101
0.77090438 0.05218709 -0.23054598 0.67456277
0.51854000 0.03862581 -0.13965895 1.10143174
0.60066928 -0.43748316 0.33735542 0.13304873
0.60397732 -0.27483838 -0.61492721 -0.00541469
0.85728374 0.13952289 0.05267143 0.64873956
0.81591200 0.21522460 0.04860952 0.58295118
0.53644645 -0.10428540 0.10523551 1.10332554
0.94925784 -0.02572579 0.36911935 0.13927155
0.69328812 0.09517274 0.60127737 0.04682888
1.01316955 0.41965231 -0.19940341 0.00839326
1.14804563 -0.02055420 -0.05687279 0.15042235
0.06018790 0.08157271 -0.27083849 0.10944087
0.70206346 -0.29039128 0.44942496 0.06014365
0.73789349 0.56996789 -0.25575601 0.04726227
0.98729481 -0.45067810 0.05201887 0.00956605
0.44209422 -0.11198913 -0.12912410 0.94544725
0.37132095 -0.31492208 -0.11060670 0.42268814
0.62900710 0.29092359 0.07383760 0.65398188
0.89163505 -0.36954422 -0.10824235 0.16619255
0.77775123 0.08579769 -0.21529378 0.66111120
0.83351722 -0.13281830 -0.19434089 0.54192276
0.72173694 0.00154234 -0.13072808 1.06881322
0.46078287 -0.26744920 -0.09893706 0.65980826
0.87500236 0.06113762 0.23964852 0.48598744
0.72901713 -0.15306155 -0.41228532 0.28201756
0.36828641 -0.16780895 -0.18714572 0.53592245
0.84525498 0.24264712 0.55296991 -0.00552694
0.40906971 0.39936208 0.39781680 0.04237892
0.54193406 0.11838885 0.31018331 0.54568361
0.58526884 -0.03409794 -0.15683436 1.07946592
0.00999037 0.01761790 -0.17746733 0.14027213
0.33116284 0.10554791 -0.36282806 0.26589007
0.80151997 0.12089983 -0.10004830 0.83469768
0.58417244 -0.29755527 0.18758465 0.51845284
0.64684106 0.06546249 0.12547259 1.08867769
0.43939615 -0.37976457 0.23932959 0.26401287
0.77217960 -0.13383970 0.10227755 0.80057787
0.91449336 0.28467520 -0.14113971 0.25861030
0.22780974 -0.32930378 -0.07793150 0.19725138
0.96557928 -0.18211135 -0.14908196 0.30406226
0.44577223 -0.13293270 -0.00280671 0.94004670
0.27998746 0.27108999 -0.03620527 0.27749029
1.21978364 -0.29339275 0.39746654 0.01894100
0.94783635 -0.10292100 -0.09876515 0.45156642
0.36967555 -0.22745536 -0.00015149 0.54087755
0.60517400 -0.40058882 0.57337633 0.03944179
0.53512079 0.01640307 -0.15655936 1.03896836
0.53324762 -0.08946953 -0.00073261 1.28693062
0.59635252 0.20121659 0.05680498 0.93711229
0.77607076 -0.00245271 0.05781314 1.05473182
0.53967358 0.25077793 0.08065561 0.75826955
0.56048129 -0.04697753 -0.02730984 1.39476226
0.60761098 -0.01409028 -0.13971041 1.19698809
0.79122514 0.20701900 0.44596421 0.11372450
0.44909257 0.16660968 -0.47728433 0.15206923
0.80726077 -0.36414553 -0.24608278 0.28139922
0.68305633 -0.15537476 -0.18958838 0.83074354
0.47879599 0.18240650 -0.23322260 0.59430416
0.58646128 -0.09466407 0.20497269 0.88073642
0.81198044 -0.45882045 0.26127735 0.06964962
0.44731102 0.05907305 -0.23472719 0.73482182
0.69278365 0.63783724 0.03179139 0.00811153
0.48503807 -0.05804031 -0.36725749 0.39638851
0.96224082 0.07822078 -0.26222448 0.30882786
0.34592043 0.00382059 0.23299885 0.52670015
0.31225252 0.27835234 -0.02290839 0.32442414
0.36743915 -0.11692261 0.43713847 0.24919561
0.25294667 -0.18297324 0.23814590 0.31468605
0.65411426 -0.19781020 0.24119831 0.62730180
0.85307393 0.08284767 -0.15309915 0.68880278
0.48542385 0.07116902 -0.32798227 0.48023626
0.93194622 0.42505227 -0.05898871 0.14945000
0.68902612 0.29645051 0.48889021 0.06903233
0.98924533 -0.43388438 -0.07888842 0.02411644
0.72517206 -0.12355432 0.44569169 0.31034311
1.00734379 -0.20398254 -0.04060000 0.18867747
0.41261147 -0.04878211 -0.05635809 1.00982911
0.83856448 -0.22211617 -0.65418740 0.02775651
0.19886423 -0.25707540 -0.16392290 0.19394851
0.64679360 -0.26994848 -0.30277515 0.34530932
0.36763815 -0.27891350 -0.13862344 0.39496813
0.45067815 0.17226420 -0.24738235 0.55082667
0.51060084 -0.13625567 0.20222124 0.81725670
0.56143018 0.26267418 -0.28809254 0.38956774
0.58765835 -0.14397275 -0.30651152 0.53497797
0.58312224 0.43323194 -0.21322720 0.14727244
0.56813625 -0.32805790 -0.36480694 0.26732127
0.40318692 -0.11249575 -0.10139576 0.85919958
0.54349375 -0.41208316 -0.15648655 0.27837067
0.72543962 -0.33956127 -0.08878642 0.41492759
0.67321094 -0.19556673 0.08538110 0.87592766
0.21971843 0.22211239 0.09145018 0.29835636
0.61391635 0.28120451 -0.08233726 0.67705901
0.44553597 0.34313607 0.46019145 0.09851337
0.42664057 -0.02843581 0.26126064 0.55900622
0.58046375 0.14864713 0.19510090 0.90720148
0.45942386 0.10481867 -0.00154817 1.11973210
0.29578285 -0.24741316 -0.16310423 0.30939259
0.83212996 0.24033954 0.18747823 0.43066728
