x y z s_norm
0.74255421 -0.04969910 0.27917764 0.36013748
0.37012344 -0.28409094 0.07615726 0.25456447
0.70107212 -0.21623987 0.33589885 0.22113631
1.08123420 -0.15696355 0.37182517 0.08004528
0.00446696 0.26902807 -0.21444069 0.09517998
0.84401817 -0.24031900 -0.01712188 0.33248254
0.39747110 -0.05347017 0.45748101 0.14025307
0.57301555 0.52757541 -0.09645314 0.13199695
0.97294118 -0.40642315 -0.07162726 0.10911427
0.46597250 0.38442640 0.04631220 0.21034080
0.07797921 -0.32753241 -0.25316556 0.07462689
0.83351257 0.20125187 -0.07509986 0.33770008
0.46287255 0.17909706 -0.28238077 0.29047807
0.71441724 0.09312950 -0.06864740 0.59083239
0.69941949 0.02552359 0.12435487 0.57585246
0.26647442 0.15362550 0.25665033 0.17733649
0.68023786 0.15030396 -0.02747983 0.54535313
0.82283314 0.01631178 -0.28698532 0.27307882
0.80505404 -0.40853656 0.07069494 0.16768105
0.50394429 -0.11203144 0.04299719 0.63597998
0.42267795 0.12805150 0.01419916 0.52689065
0.44567651 0.33454489 0.05119565 0.24609923
0.75770023 0.35414718 0.35004463 0.12816539
0.74494636 -0.07566455 -0.35742595 0.24346943
0.65167268 0.27364608 0.08857870 0.37768129
-0.26114601 0.21751554 0.23287479 0.20977945
0.52469445 0.24709042 0.15699135 0.35951383
0.42862330 0.31782528 -0.31686923 0.18860359
0.58568883 -0.03925058 -0.20635954 0.50724955
0.67594847 0.32759222 0.31193547 0.17749141
0.78091605 -0.42398063 -0.33398808 0.05256046
0.64154228 -0.00855876 -0.12451996 0.64677334
1.07633080 0.02646504 0.13560319 0.16396298
0.84697347 0.01373961 0.64776554 0.04805039
0.36490692 -0.15151790 -0.23570643 0.26433056
0.99066457 0.20052147 -0.13603798 0.17868699
0.38403091 0.34622263 0.09042193 0.21136657
0.95260449 -0.01503734 0.12788383 0.27012691
0.67505691 -0.15602783 -0.03603604 0.56246125
0.30392416 0.12352671 0.19031219 0.30038184
0.84754030 0.16663622 -0.03205253 0.35688562
0.98799266 0.22307712 0.34713658 0.15288572
0.96282168 -0.03139991 0.09696986 0.28294498
0.79364130 -0.28728545 -0.28174329 0.19784225
0.27517209 -0.02702502 -0.08332926 0.29639309
0.24108234 0.03733956 -0.02390473 0.29918649
0.89556004 0.50324477 0.11411259 0.10227932
0.42584237 0.16168109 0.00232573 0.43081552
0.53996869 -0.21540028 -0.11605501 0.42078957
0.55555225 0.20102410 0.12775640 0.47008869
1.05639404 0.16858452 0.10607373 0.13754516
0.52344241 -0.25936575 -0.14247336 0.35114882
0.42504033 -0.64022670 -0.25215795 0.08637350
1.00055244 0.09215005 -0.09413096 0.19015848
0.69961996 -0.48835113 0.07052443 0.12771984
0.91937307 -0.03027899 -0.44299738 0.09857027
0.49651487 0.31981550 0.06465741 0.31589332
0.24542248 0.59190729 -0.31345213 0.02889315
0.53926885 -0.25934650 -0.25900050 0.25682020
0.48696222 0.15903754 0.32263286 0.22645468
0.50345796 -0.25253589 0.11965983 0.37070484
0.72699089 0.06009408 0.06893495 0.61143014
0.57185839 0.02453771 -0.04541278 0.71557133
0.86756093 0.55711488 0.04491329 0.06920662
0.59835694 0.06396534 -0.16448045 0.57859177
0.79124459 0.11029410 -0.10511755 0.45612275
0.82551670 0.00474744 -0.24251416 0.34812157
0.68790111 0.05924813 0.24010454 0.42769454
0.80788674 -0.02730658 -0.11802173 0.40963207
0.60043594 0.09082722 0.12093859 0.62202925
0.67535305 -0.02269049 0.24920426 0.42329546
0.43142453 0.61985086 0.19076760 0.06648374
0.31812865 0.04630733 0.19317088 0.30957515
0.51265772 -0.37378601 -0.25976599 0.13980302
0.73552324 -0.43865412 -0.36233614 0.09575950
0.73420869 -0.05563730 -0.17394510 0.49914552
0.47631696 -0.36770345 0.12111336 0.23061421
0.39836411 -0.13393805 0.08669628 0.42773402
0.53584312 -0.17616333 -0.49735961 0.13785831
0.69185646 0.01974824 -0.12934686 0.57396694
0.34065022 0.00319062 0.12011794 0.38091376
0.62443972 0.40951638 0.17619363 0.17953176
0.57317923 0.18456969 0.01216557 0.55816445
0.61129819 0.32409095 -0.22451447 0.23150109
0.60582741 0.29742750 0.07724764 0.38164981
0.50773675 -0.42653994 -0.56758674 0.07081200
1.11904530 0.07712796 -0.14601828 0.11343854
0.68736422 -0.23691853 -0.08280032 0.42973852
0.36476490 -0.35331840 -0.52624624 0.08458685
0.20058565 0.25532194 -0.24672049 0.12359021
0.73372303 0.23916185 0.00414492 0.37693540
0.52535820 0.03325573 -0.10415509 0.65078186
0.90097732 0.46913347 0.36245296 0.07490033
0.06210919 -0.10925669 0.00103978 0.14516266
0.71576449 -0.43182863 -0.43586092 0.07401990
0.92669744 -0.13977983 -0.37185158 0.09454222
0.32408980 0.09761866 -0.20563692 0.24194565
0.66040641 -0.24468184 -0.43605003 0.11825167
0.95609504 0.09954748 -0.08343772 0.26641648
0.46965957 0.36622509 0.14788251 0.23777669
0.88670326 -0.14592317 0.01266664 0.34176669
0.70054973 -0.13751728 -0.02388303 0.55517912
0.45409742 0.09976480 -0.33034854 0.24734683
0.74299250 0.07767830 -0.05082713 0.60327396
0.71237929 -0.09123512 -0.16753269 0.47265871
0.73593154 0.14675350 -0.12681756 0.51215225
0.45173693 -0.04574337 -0.13800141 0.55549528
0.98127978 0.07911893 0.00365006 0.28422332
0.36681876 0.18474736 -0.15290122 0.32493586
0.43681317 0.19315367 0.09683068 0.41020515
-0.02586190 -0.03944269 0.03137991 0.14715352
0.51510096 0.04009092 -0.45242200 0.18532618
-0.10775515 -0.24386706 0.07056178 0.12320129
-0.20623906 -0.21088652 -0.48069024 0.06156691
0.53934396 0.48947481 -0.05429400 0.13592791
0.57312429 0.20980774 0.00532664 0.49880873
0.54625206 0.23166148 0.11797179 0.44881345
0.67215644 -0.03469504 -0.08651618 0.63601026
0.82929272 -0.08411565 0.30781322 0.24125666
0.33821341 0.35844599 0.11801002 0.18933993
0.35786627 0.12724466 -0.16257572 0.36631148
0.60835701 -0.12165678 -0.03322804 0.64151056
0.83535770 0.12962791 -0.28134135 0.25146033
0.33297589 0.06769390 0.08579678 0.36926055
0.43138876 0.39782887 0.20337373 0.17470790
0.44360591 -0.18056383 -0.05695330 0.48196873
0.51703640 0.31403937 0.24613074 0.18691646
0.60876738 0.16947639 0.20574381 0.45670263
0.61456518 0.10065467 0.14854689 0.54980473
0.72190143 -0.19470096 -0.16942744 0.40418486
0.52785133 -0.17666607 -0.36827514 0.21582807
0.76898799 0.08660203 -0.33484164 0.24806376
0.53977082 -0.04607145 0.04548611 0.67454539
0.32951939 -0.33849856 0.12993112 0.15807774
0.21650950 -0.05816587 -0.08151930 0.24868592
0.56917892 0.06317941 0.39964265 0.21898082
0.20012695 0.21914540 -0.62803948 0.03557841
0.94842779 -0.51071734 0.60909866 0.03753201
0.50255804 0.32259577 0.27103901 0.17122912
0.49087773 -0.08993730 -0.20928974 0.43644318
0.79684254 -0.10586703 -0.20474588 0.37412730
0.73431900 -0.22429411 -0.08224557 0.39773863
0.62677647 -0.16060737 -0.12288717 0.54417963
0.98374580 -0.05105880 -0.08990674 0.23182637
0.55621872 0.11361375 -0.25846592 0.38697323
0.70680385 0.06395505 -0.44716385 0.16658147
1.04856390 0.36520339 -0.20014073 0.11169774
0.31939337 0.05701287 -0.35646582 0.14654823
0.94107074 -0.11711343 0.40545173 0.14450375
0.39389916 -0.02805052 0.31680315 0.27501034
0.51919013 0.06802294 0.27316469 0.38063274
0.46098814 -0.31543477 -0.36467765 0.15989184
0.74585819 0.09719460 0.26541579 0.33577547
0.53148882 -0.35768431 -0.58818808 0.07366791
1.31699063 0.13173075 0.03419794 0.05350442
0.66965994 -0.35783474 -0.19871800 0.23224373
1.03583253 0.16458682 -0.19089941 0.12287075
0.29329617 -0.12892353 -0.07885766 0.30678400
1.11228651 -0.04706684 -0.29738795 0.10386433
0.58534941 0.06608462 -0.32013664 0.34807354
0.70054138 0.30222899 0.03466782 0.32278983
0.40073371 -0.13221761 -0.41470899 0.16868735
0.56654119 0.07769499 -0.22415815 0.44911083
1.08492504 0.19806987 -0.44819433 0.02777001
0.15693436 -0.24600595 0.39329635 0.06459934
0.82273043 0.40592805 0.00255232 0.18308682
0.54762767 -0.31187737 0.08742098 0.32662614
0.55095796 -0.05866805 0.40451271 0.20762039
0.56841360 0.33274536 -0.39701867 0.12740202
1.27202806 -0.09331762 0.17679601 0.06740629
0.81656823 -0.12433918 0.20475752 0.34636206
0.81775079 -0.17828613 -0.17532506 0.29113973
0.61132671 -0.02887349 0.34828252 0.29385451
0.77566705 -0.01760589 0.15151949 0.48150166
0.08833673 -0.15382774 0.07195525 0.10337094
0.87884138 0.04994233 0.36455975 0.14222020
0.81698496 -0.12208236 -0.03500766 0.44136084
0.70210542 -0.11215889 0.38282254 0.21782613
0.32281847 0.07902661 0.18386170 0.30759177
0.52163825 -0.13469983 -0.01902032 0.58645934
0.80299963 -0.12496200 -0.26723030 0.27280800
0.88764619 0.09982412 0.25196436 0.22921959
0.78983293 0.54497233 0.27874301 0.08327433
0.41898011 0.11756699 -0.13937218 0.46297998
0.48646846 -0.35312510 -0.07152830 0.21609448
0.73625857 -0.01650543 -0.27484210 0.37037137
0.21924517 0.52796148 0.08129019 0.07255920
0.39398271 0.11544586 0.54729652 0.10033052
0.75511559 -0.69676697 0.66307292 0.07868155
0.13768838 -0.05150299 -0.28335108 0.10277149
0.41499947 0.07110242 -0.51775588 0.12517486
0.57743860 0.28683561 -0.21081008 0.26227678
0.25242874 -0.03482628 -0.08458537 0.28687122
0.45119308 -0.29708652 0.12979615 0.28146516
0.74881588 -0.26641168 -0.23181341 0.25222136
0.63412300 -0.24124291 0.04466550 0.43562141
0.96701163 -0.01495567 -0.30340409 0.16445542
0.69802587 -0.04441368 -0.03753926 0.68230288
0.71883072 0.17275935 0.00887554 0.49778534
0.58482992 0.51588537 0.30013850 0.09360522
0.80838653 0.03280149 -0.25143581 0.34294533
0.88184660 0.03607354 -0.14429225 0.33533093
0.53921489 -0.24154564 0.26433226 0.30309756
0.77075927 0.04540812 -0.01069639 0.55950790
0.42983278 -0.53251816 -0.35323172 0.07109814
0.41433867 -0.22324160 0.07234016 0.35225082
0.80287344 -0.03210980 0.35222923 0.22458238
0.40427557 -0.03388428 -0.01274679 0.53379890
0.87304658 0.02647177 0.03339223 0.41960902
0.18628922 -0.22497668 0.27398807 0.10177621
0.08116443 0.33574816 0.12491612 0.07400095
0.41311967 -0.20801224 0.47398882 0.11798688
0.95285145 -0.02986019 0.03364793 0.31394373
0.43845466 0.03369599 -0.16847592 0.48595572
0.58036424 0.45258234 -0.02390351 0.21058938
0.33799453 -0.34159301 0.03177944 0.20732814
0.40977621 0.06165079 -0.40487577 0.18730873
0.77256253 -0.26504122 0.01157431 0.35720559
0.51542420 0.42959724 0.04287229 0.21661902
1.08636799 0.14018560 0.35635148 0.10669189
0.54780045 0.08637576 0.30466090 0.31696504
0.82623999 0.13274832 -0.08198371 0.42521182
0.56030588 0.28441549 0.33647781 0.19106073
0.45178432 -0.18593974 -0.22603345 0.32325945
0.80742515 -0.23236876 0.20440085 0.23125961
0.73642259 -0.13627296 0.39096483 0.16305459
0.23443527 0.41488315 0.07972147 0.09896037
0.08163341 0.39796991 0.24305313 0.04291616
0.49294708 -0.24118014 -0.39226669 0.15258768
1.20386154 -0.23084547 -0.31589714 0.07837889
0.66697978 -0.40947337 -0.24538710 0.14072745
0.84874230 0.11605265 -0.09659249 0.38562204
0.60457667 -0.11061763 -0.01549945 0.63433838
0.40954715 -0.14505983 -0.15266953 0.40110179
0.41853479 0.26097775 0.19252935 0.27584355
0.36690918 -0.29859845 -0.03931916 0.22750153
1.13882190 -0.25692630 -0.04030610 0.07530394
0.62218010 -0.02716054 -0.11455247 0.62141158
0.88876999 0.11361466 0.21145133 0.27077309
0.74734499 0.22348708 0.39610146 0.15796574
0.93276099 0.58120099 0.30433532 0.06229907
0.43263831 0.21182801 0.17760879 0.33186945
1.08007373 -0.24178963 0.13948777 0.11291707
0.42973241 0.12813628 -0.05368667 0.50685485
0.71986720 -0.35258455 0.19830662 0.19725780
0.65151488 0.03804822 0.48755707 0.13243813
0.50437915 0.08556636 0.02506767 0.63106285
0.64950979 0.55545098 0.01595177 0.10199661
0.45818005 0.46772570 -0.07692219 0.18146087
0.19870546 -0.18521093 -0.31164687 0.10827787
0.15000863 -0.09075375 -0.01755399 0.18403804
0.89513198 0.15735040 0.14595858 0.28380752
0.37669750 0.22123332 0.34780821 0.18902495
0.69864272 0.10562938 -0.31617307 0.28323054
0.86360895 0.44520764 0.08073810 0.14897461
0.45141068 -0.04049871 -0.10510518 0.55052786
0.50988759 0.16199577 0.06986603 0.58253466
0.85098415 0.09272564 -0.21602199 0.31082224
0.47482699 -0.14071027 -0.04661752 0.51819083
1.04867842 0.48872490 0.20915030 0.06396839
0.62969095 -0.34041305 0.05500208 0.32616267
0.40249818 0.40763047 -0.40152642 0.08885771
0.69612108 -0.21855984 -0.00237880 0.46795312
0.76651705 0.25549217 -0.01517255 0.37508883
0.79030414 -0.16561752 0.06138460 0.42823777
0.85055185 0.08302487 -0.13233592 0.37324257
0.53023941 0.25391402 -0.27296115 0.23838355
0.36392122 0.15039719 -0.10978590 0.40185511
0.23673545 0.33770467 -0.27490007 0.07885848
0.55014250 -0.15488016 -0.07442087 0.56801487
0.37884514 0.17856981 0.02770588 0.40199948
0.84591340 -0.15229205 0.53325544 0.08661198
0.12383780 -0.39628373 0.43827121 0.03826063
0.71851042 0.08534652 0.10781883 0.54184888
0.74280182 0.07494193 -0.24147612 0.39492006
0.80454773 0.16516955 0.35710779 0.17017749
1.04106027 0.08261902 -0.30688725 0.07320210
1.04313073 -0.25453748 0.08449105 0.13431167
0.53581652 -0.10765634 0.19107503 0.46937543
0.66111490 0.12831037 -0.20392157 0.46497014
0.55648126 -0.19238374 -0.04976790 0.52274613
0.57030944 0.46107604 -0.06484713 0.15949558
0.06860042 0.34877288 0.11231484 0.08503174
0.56724739 -0.10930384 -0.23673141 0.40801026
1.08451202 0.01296122 -0.43443779 0.05972349
0.68193501 0.30154293 0.03910867 0.34175951
0.37460163 -0.24776857 -0.22932973 0.20263604
0.98041450 -0.01791601 -0.41968110 0.11520211
0.69603348 0.03525920 -0.11222387 0.59836469
0.34489831 -0.26597372 0.27165845 0.14441254
0.66187821 0.11966092 0.06118970 0.59895071
0.68192218 -0.11709867 -0.05145734 0.60606940
0.89122795 0.35364754 -0.30552300 0.10055688
0.54793529 0.20982134 0.47051993 0.13465676
1.04548990 -0.19893945 0.31876153 0.10602352
0.61465908 0.26110416 0.19706967 0.37340981
0.28400899 0.13749349 0.25142415 0.22432786
0.59496119 -0.06157911 -0.39291598 0.20265716
0.77090438 0.05218709 -0.23054598 0.37607406
0.51854000 0.03862581 -0.13965895 0.57866283
0.60066928 -0.43748316 0.33735542 0.11907561
0.60397732 -0.27483838 -0.61492721 0.05336193
0.85728374 0.13952289 0.05267143 0.36381856
0.81591200 0.21522460 0.04860952 0.33259590
0.53644645 -0.10428540 0.10523551 0.57956161
0.94925784 -0.02572579 0.36911935 0.12202891
0.69328812 0.09517274 0.60127737 0.07815633
1.01316955 0.41965231 -0.19940341 0.05991507
1.14804563 -0.02055420 -0.05687279 0.12732100
0.06018790 0.08157271 -0.27083849 0.10787150
0.70206346 -0.29039128 0.44942496 0.08447542
0.73789349 0.56996789 -0.25575601 0.07836201
0.98729481 -0.45067810 0.05201887 0.06047167
0.44209422 -0.11198913 -0.12912410 0.50463377
0.37132095 -0.31492208 -0.11060670 0.25653627
0.62900710 0.29092359 0.07383760 0.36630653
0.89163505 -0.36954422 -0.10824235 0.13480542
0.77775123 0.08579769 -0.21529378 0.36969005
0.83351722 -0.13281830 -0.19434089 0.31312412
0.72173694 0.00154234 -0.13072808 0.56318233
0.46078287 -0.26744920 -0.09893706 0.36907168
0.87500236 0.06113762 0.23964852 0.28657764
0.72901713 -0.15306155 -0.41228532 0.18977509
0.36828641 -0.16780895 -0.18714572 0.31027642
0.84525498 0.24264712 0.55296991 0.05330865
0.40906971 0.39936208 0.39781680 0.07604441
0.54193406 0.11838885 0.31018331 0.31490899
0.58526884 -0.03409794 -0.15683436 0.56823802
0.00999037 0.01761790 -0.17746733 0.12250378
0.33116284 0.10554791 -0.36282806 0.18212110
0.80151997 0.12089983 -0.10004830 0.45207287
0.58417244 -0.29755527 0.18758465 0.30198547
0.64684106 0.06546249 0.12547259 0.57260986
0.43939615 -0.37976457 0.23932959 0.18123020
0.77217960 -0.13383970 0.10227755 0.43587987
0.91449336 0.28467520 -0.14113971 0.17866618
0.22780974 -0.32930378 -0.07793150 0.14954570
0.96557928 -0.18211135 -0.14908196 0.20023733
0.44577223 -0.13293270 -0.00280671 0.50207072
0.27998746 0.27108999 -0.03620527 0.18762648
1.21978364 -0.29339275 0.39746654 0.06492095
0.94783635 -0.10292100 -0.09876515 0.27024169
0.36967555 -0.22745536 -0.00015149 0.31262807
0.60517400 -0.40058882 0.57337633 0.07465047
0.53512079 0.01640307 -0.15655936 0.54901818
0.53324762 -0.08946953 -0.00073261 0.66669919
0.59635252 0.20121659 0.05680498 0.50067807
0.77607076 -0.00245271 0.05781314 0.55649940
0.53967358 0.25077793 0.08065561 0.41580066
0.56048129 -0.04697753 -0.02730984 0.71787526
0.60761098 -0.01409028 -0.13971041 0.62401315
0.79122514 0.20701900 0.44596421 0.10990448
0.44909257 0.16660968 -0.47728433 0.12810260
0.80726077 -0.36414553 -0.24608278 0.18948163
0.68305633 -0.15537476 -0.18958838 0.45019627
0.47879599 0.18240650 -0.23322260 0.33798393
0.58646128 -0.09466407 0.20497269 0.47392251
0.81198044 -0.45882045 0.26127735 0.08898688
0.44731102 0.05907305 -0.23472719 0.40467255
0.69278365 0.63783724 0.03179139 0.05978137
0.48503807 -0.05804031 -0.36725749 0.24405467
0.96224082 0.07822078 -0.26222448 0.20249905
0.34592043 0.00382059 0.23299885 0.30589958
0.31225252 0.27835234 -0.02290839 0.20990093
0.36743915 -0.11692261 0.43713847 0.17419804
0.25294667 -0.18297324 0.23814590 0.20527931
0.65411426 -0.19781020 0.24119831 0.35364436
0.85307393 0.08284767 -0.15309915 0.38283226
0.48542385 0.07116902 -0.32798227 0.28384817
0.93194622 0.42505227 -0.05898871 0.12685953
0.68902612 0.29645051 0.48889021 0.08869392
0.98924533 -0.43388438 -0.07888842 0.06737717
0.72517206 -0.12355432 0.44569169 0.20321818
1.00734379 -0.20398254 -0.04060000 0.14547659
0.41261147 -0.04878211 -0.05635809 0.53518892
0.83856448 -0.22211617 -0.65418740 0.06910472
0.19886423 -0.25707540 -0.16392290 0.14797819
0.64679360 -0.26994848 -0.30277515 0.21981288
0.36763815 -0.27891350 -0.13862344 0.24338057
0.45067815 0.17226420 -0.24738235 0.31734985
0.51060084 -0.13625567 0.20222124 0.44379552
0.56143018 0.26267418 -0.28809254 0.24081758
0.58765835 -0.14397275 -0.30651152 0.30982817
0.58312224 0.43323194 -0.21322720 0.12582608
0.56813625 -0.32805790 -0.36480694 0.18280034
0.40318692 -0.11249575 -0.10139576 0.46370128
0.54349375 -0.41208316 -0.15648655 0.18804430
0.72543962 -0.33956127 -0.08878642 0.25285318
0.67321094 -0.19556673 0.08538110 0.47164031
0.21971843 0.22211239 0.09145018 0.19752936
0.61391635 0.28120451 -0.08233726 0.37725875
0.44553597 0.34313607 0.46019145 0.10268539
0.42664057 -0.02843581 0.26126064 0.32123180
0.58046375 0.14864713 0.19510090 0.48648262
0.45942386 0.10481867 -0.00154817 0.58734804
0.29578285 -0.24741316 -0.16310423 0.20276707
0.83212996 0.24033954 0.18747823 0.26032312
0.71002768 0.10320658 0.06939011 0.59803089
0.70189926 0.11884065 -0.35110554 0.22446508
0.40243821 -0.25723041 0.27678625 0.23388604
1.01352503 -0.54226198 0.39120365 0.06895614
0.62168034 0.25317995 0.12661679 0.38198970
0.96009876 0.05243561 -0.34086361 0.11881024
0.57358128 0.12891401 -0.05399028 0.63602112
0.76443293 -0.01642435 -0.14887733 0.49988929
0.32850540 -0.09795385 0.05114291 0.39045251
0.11015205 -0.19501910 -0.49917301 0.06594920
0.44573129 0.29932868 -0.29652910 0.16103516
0.77578994 0.71220628 0.36338453 0.06808149
0.63337835 0.21460861 -0.34242070 0.22098641
0.20664634 0.00717453 0.09965264 0.22777934
0.87360107 -0.14219054 0.04834887 0.39610782
0.63977789 -0.03284853 -0.01811872 0.72051314
0.38632387 0.06992685 0.04876250 0.50126550
0.48999706 0.16644357 0.25695790 0.38266193
0.76934407 -0.26061083 0.02491144 0.35876977
0.37214211 0.02413869 -0.22688417 0.33778148
0.91929083 0.19583287 0.28824733 0.14631311
0.86293052 -0.06764993 -0.10640244 0.37446531
1.03543096 -0.04127991 -0.33864516 0.06895647
0.85186668 0.03594392 0.37648603 0.18984376
0.66074242 -0.00500037 0.38153020 0.22338925
0.21538341 -0.14634058 -0.22184074 0.18264932
0.05123006 0.21829411 -0.13935460 0.10184403
0.82634201 0.09727162 0.15178562 0.38904811
0.48615013 -0.19106204 0.02244022 0.49329302
0.82979205 -0.01259550 -0.17548408 0.41285730
0.30024548 0.05104075 -0.13851688 0.34186988
0.58206485 -0.05969470 -0.11110774 0.63576764
0.67345089 0.13862602 0.49131974 0.11126505
0.78949193 0.39842058 -0.20465009 0.16603113
0.19976381 -0.00360756 0.21450681 0.15972345
0.77529043 0.30284539 -0.63413634 0.03480857
0.91324422 0.08386566 -0.38600334 0.14530844
0.78088221 0.04237064 0.09530732 0.54108831
0.84977729 0.10756884 -0.36820627 0.16414989
0.56424343 -0.40441129 0.16226547 0.19870491
0.94949256 -0.31036299 -0.16786594 0.13311442
0.37940767 -0.11347632 0.10310579 0.43403566
0.48923272 0.16313254 0.26634494 0.34280870
0.87543982 -0.27954527 0.34648224 0.11864070
0.96651807 0.38816998 -0.03945370 0.09742325
0.41203938 -0.24606030 -0.27544497 0.18714382
0.60292260 0.21196296 0.32663961 0.26129974
0.47861072 -0.00967207 -0.02604689 0.61829658
0.44117994 0.18393738 0.09071206 0.44233176
0.63545579 0.08957636 0.15386281 0.57556408
0.75135925 -0.20962249 0.22408214 0.29689925
0.66384153 -0.10865405 0.05855742 0.61844641
0.68611937 0.27044592 -0.26153891 0.26691648
0.93124609 0.00579159 -0.12653831 0.27354523
0.46581048 -0.25034194 -0.43522872 0.10864186
0.76934997 0.49522160 -0.40440384 0.06882833
0.36239302 0.18789580 -0.01140923 0.38944969
0.80860481 -0.02543013 -0.14515687 0.47230925
0.54353947 -0.59552236 -0.28587109 0.07110355
0.83706984 0.29797496 0.35154151 0.11328131
0.71021734 -0.56401722 -0.15875163 0.11048651
0.93116392 0.40576356 0.34066194 0.04992696
0.54093688 -0.32664397 -0.01015790 0.32567503
0.60370175 0.39139121 0.05694783 0.23550915
0.60417029 0.01837379 0.09996471 0.69003291
0.75661002 -0.18113436 -0.26440510 0.31252079
0.94263963 -0.41026032 0.40943686 0.05323421
0.12233033 -0.14613528 0.24296349 0.11618373
0.60008547 -0.32911920 0.10660704 0.29017502
0.61675109 -0.05401207 -0.15598057 0.57859557
0.59134850 -0.14548040 0.60863317 0.09305815
0.53999571 -0.09343924 -0.13540904 0.56417899
1.04423771 -0.40976672 0.08985811 0.08921512
0.54017751 -0.35585003 -0.20476908 0.23240100
0.67923850 -0.21609830 0.06489098 0.49724747
1.03228831 0.04265017 -0.36337812 0.10729651
0.38830093 -0.07135143 -0.08805878 0.46934209
0.63800346 0.07811074 0.43263199 0.16605569
0.59907008 -0.28804861 0.28845153 0.25239165
0.91575614 0.05811077 -0.06159860 0.33802731
0.75563660 -0.05276995 -0.51392723 0.11724226
0.74086857 0.22306287 0.36027181 0.18367324
0.41731039 0.05654133 0.06194989 0.53739886
0.62134564 0.02871401 0.00928400 0.72749395
0.65293735 0.18517026 0.30507188 0.29752138
0.41091689 -0.04307534 -0.10565203 0.52921181
0.45858191 -0.40400785 0.00605561 0.20484341
0.71983009 -0.03877494 -0.00223947 0.67136538
0.70460923 0.35277992 -0.10494113 0.27215562
0.30709697 -0.02261004 0.47089032 0.10595168
0.30977486 0.16253392 0.28947831 0.15610132
0.00861645 0.10255563 0.15085266 0.11770058
0.53316620 -0.16160964 -0.14766559 0.51491455
0.51785788 -0.07552401 -0.12269426 0.56956748
0.51388119 0.29769796 -0.30360719 0.19594525
0.16273539 0.30169628 -0.04800444 0.12453534
0.50294193 -0.02780428 0.05231918 0.67040927
0.46898719 0.12648278 -0.24056564 0.35976837
0.52454346 -0.55367406 0.29305928 0.06350316
0.55597808 0.16752602 0.11914365 0.52647914
0.73745345 -0.00194388 0.09705685 0.56658521
0.35967890 -0.29279464 -0.02527648 0.22122082
0.43005590 0.35636604 0.09378611 0.25936465
0.42087965 -0.06788511 0.03325165 0.55858381
0.58299926 0.06793651 0.01716364 0.72795092
0.25233581 -0.53772614 -0.09340226 0.09298511
0.74012318 -0.09059226 0.30914103 0.30643016
0.58827833 0.33929902 0.28797586 0.19034858
0.86282172 -0.30087791 0.00428517 0.22809571
0.90569337 0.06808618 0.13858998 0.31566332
0.25302817 0.47969748 -0.19784360 0.07150327
0.10139371 -0.08778143 -0.61187096 0.03975185
0.32871871 0.63962796 -0.09501019 0.06068167
0.24305321 0.00632447 -0.22445094 0.23307918
0.81612980 -0.22238619 0.06768343 0.31949976
0.31323524 0.64975704 0.12590593 0.04156151
0.56362355 -0.07323956 -0.13840000 0.60286967
0.40977163 -0.19709918 0.41958221 0.13007128
0.46184651 -0.53235473 -0.29149193 0.09146668
0.83193115 -0.06308101 -0.03352040 0.48144809
0.89245361 -0.19429165 0.15810443 0.25781111
0.43302921 0.14396916 -0.09778381 0.45322691
0.53961271 0.20503341 0.18700620 0.41956431
0.55864300 -0.11790592 0.39978690 0.22401705
0.74733270 -0.09778545 -0.16327109 0.46646236
0.85622438 0.02885002 -0.04088825 0.43204132
0.62874379 0.08444922 -0.01417229 0.68379118
0.90092172 0.31483462 0.13297203 0.16804154
0.94367975 0.00212419 0.17258275 0.21868005
0.85111408 0.25475957 0.22899979 0.21793135
0.75779730 0.48928203 -0.13492395 0.13214645
0.56119480 -0.05362762 -0.09201679 0.60922314
0.10280699 0.34371620 -0.25651011 0.08725383
0.64245373 -0.35546529 0.15517893 0.27612118
0.40365099 -0.28399048 0.04858587 0.27589704
0.42481635 -0.14353977 0.04294740 0.48137989
0.79999736 -0.20460012 -0.24779812 0.25383039
0.60587092 0.13481315 0.36568880 0.27476747
0.33216760 -0.07949178 0.29394651 0.24628044
1.09327363 -0.24827275 -0.18470298 0.07863842
0.69527502 -0.14443579 -0.18980794 0.44587764
0.66111765 0.38735499 -0.32737057 0.17516070
0.97458353 -0.14369230 0.08644798 0.20732780
0.99771268 0.08133090 -0.07437276 0.21642708
0.77954391 -0.04329155 0.13033776 0.49970893
0.54882975 0.21528822 -0.34855792 0.20487608
0.34661959 -0.35223211 -0.01410736 0.22774926
0.21761545 -0.17295789 -0.27687715 0.12927310
0.96991906 -0.24767009 -0.32163643 0.08336628
0.66208463 0.42170529 -0.02901677 0.19112501
0.59032017 0.32268937 0.21955733 0.25488036
0.70635375 -0.14558518 0.11398948 0.49553717
0.25980398 -0.15591889 0.35786566 0.13337235
0.92549817 0.10937117 -0.48233843 0.10239792
0.29794462 -0.16986811 -0.04292476 0.27438885
0.28739721 -0.06157843 0.44182381 0.10153660
0.70020897 0.05470666 -0.25438885 0.41014758
0.19025380 -0.30704911 -0.41984729 0.08701881
0.61875882 0.09597145 -0.24132249 0.42334432
0.63697983 0.36724845 0.48942434 0.08781805
0.79260259 -0.04371013 0.18452606 0.41199276
0.93795250 -0.50180703 0.37051726 0.07977034
