x y z s_moving_average
0.45173693 -0.04574337 -0.13800141 0.39398165
0.98127978 0.07911893 0.00365006 0.38082224
0.36681876 0.18474736 -0.15290122 0.30391440
0.43681317 0.19315367 0.09683068 0.22591714
-0.02586190 -0.03944269 0.03137991 0.19198865
0.51510096 0.04009092 -0.45242200 0.13649493
-0.10775515 -0.24386706 0.07056178 0.07870276
-0.20623906 -0.21088652 -0.48069024 0.15279902
0.53934396 0.48947481 -0.05429400 0.20831766
0.57312429 0.20980774 0.00532664 0.31637017
0.54625206 0.23166148 0.11797179 0.35423208
0.67215644 -0.03469504 -0.08651618 0.36548637
0.82929272 -0.08411565 0.30781322 0.33756826
0.33821341 0.35844599 0.11801002 0.37817091
0.35786627 0.12724466 -0.16257572 0.29714350
0.60835701 -0.12165678 -0.03322804 0.32411484
0.83535770 0.12962791 -0.28134135 0.32103176
0.33297589 0.06769390 0.08579678 0.34540157
0.43138876 0.39782887 0.20337373 0.24961535
0.44360591 -0.18056383 -0.05695330 0.29286137
0.51703640 0.31403937 0.24613074 0.33090331
0.60876738 0.16947639 0.20574381 0.37925574
0.61456518 0.10065467 0.14854689 0.32317801
0.72190143 -0.19470096 -0.16942744 0.33606218
0.52785133 -0.17666607 -0.36827514 0.38196320
0.76898799 0.08660203 -0.33484164 0.29942354
0.53977082 -0.04607145 0.04548611 0.26665880
0.32951939 -0.33849856 0.12993112 0.26732311
0.21650950 -0.05816587 -0.08151930 0.22255093
0.56917892 0.06317941 0.39964265 0.08832767
0.20012695 0.21914540 -0.62803948 0.09109876
0.94842779 -0.51071734 0.60909866 0.13066055
0.50255804 0.32259577 0.27103901 0.16335102
0.49087773 -0.08993730 -0.20928974 0.23966076
0.79684254 -0.10586703 -0.20474588 0.34641502
0.73431900 -0.22429411 -0.08224557 0.35918330
0.62677647 -0.16060737 -0.12288717 0.34875962
0.98374580 -0.05105880 -0.08990674 0.30502824
0.55621872 0.11361375 -0.25846592 0.24475739
0.70680385 0.06395505 -0.44716385 0.16097362
1.04856390 0.36520339 -0.20014073 0.14257412
0.31939337 0.05701287 -0.35646582 0.11898274
0.94107074 -0.11711343 0.40545173 0.16408487
0.39389916 -0.02805052 0.31680315 0.17423971
0.51919013 0.06802294 0.27316469 0.21411124
0.46098814 -0.31543477 -0.36467765 0.19918562
0.74585819 0.09719460 0.26541579 0.15251274
0.53148882 -0.35768431 -0.58818808 0.12124612
1.31699063 0.13173075 0.03419794 0.11344552
0.66965994 -0.35783474 -0.19871800 0.10733681
1.03583253 0.16458682 -0.19089941 0.11369941
0.29329617 -0.12892353 -0.07885766 0.17576722
1.11228651 -0.04706684 -0.29738795 0.19484593
0.58534941 0.06608462 -0.32013664 0.20449981
0.70054138 0.30222899 0.03466782 0.23448909
0.40073371 -0.13221761 -0.41470899 0.21845547
0.56654119 0.07769499 -0.22415815 0.15872544
1.08492504 0.19806987 -0.44819433 0.12928902
0.15693436 -0.24600595 0.39329635 0.16256785
0.82273043 0.40592805 0.00255232 0.11168409
0.54762767 -0.31187737 0.08742098 0.13267727
0.55095796 -0.05866805 0.40451271 0.13326871
0.56841360 0.33274536 -0.39701867 0.16767197
1.27202806 -0.09331762 0.17679601 0.16019473
0.81656823 -0.12433918 0.20475752 0.17836487
0.81775079 -0.17828613 -0.17532506 0.25297619
0.61132671 -0.02887349 0.34828252 0.26055420
0.77566705 -0.01760589 0.15151949 0.21754005
0.08833673 -0.15382774 0.07195525 0.24919271
0.87884138 0.04994233 0.36455975 0.23317299
0.81698496 -0.12208236 -0.03500766 0.19652894
0.70210542 -0.11215889 0.38282254 0.29831910
0.32281847 0.07902661 0.18386170 0.32583488
0.52163825 -0.13469983 -0.01902032 0.28113521
0.80299963 -0.12496200 -0.26723030 0.25278419
0.88764619 0.09982412 0.25196436 0.28552559
0.78983293 0.54497233 0.27874301 0.20748708
0.41898011 0.11756699 -0.13937218 0.22804437
0.48646846 -0.35312510 -0.07152830 0.19503491
0.73625857 -0.01650543 -0.27484210 0.19862877
0.21924517 0.52796148 0.08129019 0.11765436
0.39398271 0.11544586 0.54729652 0.09377640
0.75511559 -0.69676697 0.66307292 0.04211175
0.13768838 -0.05150299 -0.28335108 0.08208659
0.41499947 0.07110242 -0.51775588 0.12139205
0.57743860 0.28683561 -0.21081008 0.16412000
0.25242874 -0.03482628 -0.08458537 0.19561015
0.45119308 -0.29708652 0.12979615 0.26102345
0.74881588 -0.26641168 -0.23181341 0.24041179
0.63412300 -0.24124291 0.04466550 0.32373206
0.96701163 -0.01495567 -0.30340409 0.36931226
0.69802587 -0.04441368 -0.03753926 0.33589071
0.71883072 0.17275935 0.00887554 0.31636320
0.58482992 0.51588537 0.30013850 0.35236789
0.80838653 0.03280149 -0.25143581 0.27246663
0.88184660 0.03607354 -0.14429225 0.28547201
0.53921489 -0.24154564 0.26433226 0.28072960
0.77075927 0.04540812 -0.01069639 0.28269034
0.42983278 -0.53251816 -0.35323172 0.25935483
0.41433867 -0.22324160 0.07234016 0.30796525
0.80287344 -0.03210980 0.35222923 0.27848756
0.40427557 -0.03388428 -0.01274679 0.28495165
0.87304658 0.02647177 0.03339223 0.22632242
0.18628922 -0.22497668 0.27398807 0.20386198
0.08116443 0.33574816 0.12491612 0.15753693
0.41311967 -0.20801224 0.47398882 0.17151666
0.95285145 -0.02986019 0.03364793 0.19444437
0.43845466 0.03369599 -0.16847592 0.22253736
0.58036424 0.45258234 -0.02390351 0.23714396
0.33799453 -0.34159301 0.03177944 0.24625954
0.40977621 0.06165079 -0.40487577 0.18950838
0.77256253 -0.26504122 0.01157431 0.16761644
0.51542420 0.42959724 0.04287229 0.19071772
1.08636799 0.14018560 0.35635148 0.24084559
0.54780045 0.08637576 0.30466090 0.20583769
0.82623999 0.13274832 -0.08198371 0.22830759
0.56030588 0.28441549 0.33647781 0.25455489
0.45178432 -0.18593974 -0.22603345 0.22212487
0.80742515 -0.23236876 0.20440085 0.15338136
0.73642259 -0.13627296 0.39096483 0.12216624
0.23443527 0.41488315 0.07972147 0.08620448
0.08163341 0.39796991 0.24305313 0.05399143
0.49294708 -0.24118014 -0.39226669 0.04928694
1.20386154 -0.23084547 -0.31589714 0.10968860
0.66697978 -0.40947337 -0.24538710 0.23430547
0.84874230 0.11605265 -0.09659249 0.28666916
0.60457667 -0.11061763 -0.01549945 0.32827638
0.40954715 -0.14505983 -0.15266953 0.34656029
0.41853479 0.26097775 0.19252935 0.28117406
0.36690918 -0.29859845 -0.03931916 0.27845029
1.13882190 -0.25692630 -0.04030610 0.25098910
0.62218010 -0.02716054 -0.11455247 0.22615141
0.88876999 0.11361466 0.21145133 0.19134207
0.74734499 0.22348708 0.39610146 0.24540225
0.93276099 0.58120099 0.30433532 0.13825884
0.43263831 0.21182801 0.17760879 0.18800295
1.08007373 -0.24178963 0.13948777 0.19628206
0.42973241 0.12813628 -0.05368667 0.21106086
0.71986720 -0.35258455 0.19830662 0.27410305
0.65151488 0.03804822 0.48755707 0.27180203
0.50437915 0.08556636 0.02506767 0.20323920
0.64950979 0.55545098 0.01595177 0.18449049
0.45818005 0.46772570 -0.07692219 0.19536296
0.19870546 -0.18521093 -0.31164687 0.12219379
0.15000863 -0.09075375 -0.01755399 0.14053128
0.89513198 0.15735040 0.14595858 0.16197487
0.37669750 0.22123332 0.34780821 0.17054997
0.69864272 0.10562938 -0.31617307 0.24777198
0.86360895 0.44520764 0.08073810 0.31071592
0.45141068 -0.04049871 -0.10510518 0.33637948
0.50988759 0.16199577 0.06986603 0.38588729
0.85098415 0.09272564 -0.21602199 0.36797587
0.47482699 -0.14071027 -0.04661752 0.32070053
1.04867842 0.48872490 0.20915030 0.21667927
0.62969095 -0.34041305 0.05500208 0.24978787
0.40249818 0.40763047 -0.40152642 0.21963526
0.69612108 -0.21855984 -0.00237880 0.29638941
0.76651705 0.25549217 -0.01517255 0.30630948
0.79030414 -0.16561752 0.06138460 0.33781564
0.85055185 0.08302487 -0.13233592 0.32388832
0.53023941 0.25391402 -0.27296115 0.26147047
0.36392122 0.15039719 -0.10978590 0.29092250
0.23673545 0.33770467 -0.27490007 0.29698179
0.55014250 -0.15488016 -0.07442087 0.26500244
0.37884514 0.17856981 0.02770588 0.18839049
0.84591340 -0.15229205 0.53325544 0.28594587
0.12383780 -0.39628373 0.43827121 0.24947356
0.71851042 0.08534652 0.10781883 0.20062702
0.74280182 0.07494193 -0.24147612 0.19780146
0.80454773 0.16516955 0.35710779 0.21804010
1.04106027 0.08261902 -0.30688725 0.20276942
1.04313073 -0.25453748 0.08449105 0.21752947
0.53581652 -0.10765634 0.19107503 0.29181820
0.66111490 0.12831037 -0.20392157 0.31000085
0.55648126 -0.19238374 -0.04976790 0.29961721
0.57030944 0.46107604 -0.06484713 0.28668714
0.06860042 0.34877288 0.11231484 0.20129878
0.56724739 -0.10930384 -0.23673141 0.16316361
1.08451202 0.01296122 -0.43443779 0.17225361
0.68193501 0.30154293 0.03910867 0.17861073
0.37460163 -0.24776857 -0.22932973 0.21871976
0.98041450 -0.01791601 -0.41968110 0.23656435
0.69603348 0.03525920 -0.11222387 0.29075636
0.34489831 -0.26597372 0.27165845 0.37576265
0.66187821 0.11966092 0.06118970 0.37267679
0.68192218 -0.11709867 -0.05145734 0.27497023
0.89122795 0.35364754 -0.30552300 0.26688139
0.54793529 0.20982134 0.47051993 0.21935832
1.04548990 -0.19893945 0.31876153 0.13892265
0.61465908 0.26110416 0.19706967 0.16043591
0.28400899 0.13749349 0.25142415 0.21130426
0.59496119 -0.06157911 -0.39291598 0.31089273
0.77090438 0.05218709 -0.23054598 0.25730270
0.51854000 0.03862581 -0.13965895 0.22127896
0.60066928 -0.43748316 0.33735542 0.25523681
0.60397732 -0.27483838 -0.61492721 0.24607565
0.85728374 0.13952289 0.05267143 0.24626503
0.81591200 0.21522460 0.04860952 0.24688731
0.53644645 -0.10428540 0.10523551 0.25211167
0.94925784 -0.02572579 0.36911935 0.18807704
0.69328812 0.09517274 0.60127737 0.14482416
1.01316955 0.41965231 -0.19940341 0.04543569
1.14804563 -0.02055420 -0.05687279 0.03752290
0.06018790 0.08157271 -0.27083849 0.03756624
0.70206346 -0.29039128 0.44942496 0.03768352
0.73789349 0.56996789 -0.25575601 0.11718601
0.98729481 -0.45067810 0.05201887 0.14851074
0.44209422 -0.11198913 -0.12912410 0.20789456
0.37132095 -0.31492208 -0.11060670 0.21978759
0.62900710 0.29092359 0.07383760 0.28494210
0.89163505 -0.36954422 -0.10824235 0.24458965
0.77775123 0.08579769 -0.21529378 0.30920216
0.83351722 -0.13281830 -0.19434089 0.30978480
0.72173694 0.00154234 -0.13072808 0.34176429
0.46078287 -0.26744920 -0.09893706 0.30385492
0.87500236 0.06113762 0.23964852 0.30325489
0.72901713 -0.15306155 -0.41228532 0.19582088
0.36828641 -0.16780895 -0.18714572 0.13407794
0.84525498 0.24264712 0.55296991 0.14004756
0.40906971 0.39936208 0.39781680 0.21979240
0.54193406 0.11838885 0.31018331 0.18022736
0.58526884 -0.03409794 -0.15683436 0.20736906
0.00999037 0.01761790 -0.17746733 0.28660094
0.33116284 0.10554791 -0.36282806 0.28387786
0.80151997 0.12089983 -0.10004830 0.28479904
0.58417244 -0.29755527 0.18758465 0.29717311
0.64684106 0.06546249 0.12547259 0.35064190
0.43939615 -0.37976457 0.23932959 0.29303316
0.77217960 -0.13383970 0.10227755 0.26091301
0.91449336 0.28467520 -0.14113971 0.18245147
0.22780974 -0.32930378 -0.07793150 0.25005485
0.96557928 -0.18211135 -0.14908196 0.19774609
0.44577223 -0.13293270 -0.00280671 0.17377916
0.27998746 0.27108999 -0.03620527 0.19921067
1.21978364 -0.29339275 0.39746654 0.22289220
0.94783635 -0.10292100 -0.09876515 0.13283170
0.36967555 -0.22745536 -0.00015149 0.20897951
0.60517400 -0.40058882 0.57337633 0.33577847
0.53512079 0.01640307 -0.15655936 0.38433306
0.53324762 -0.08946953 -0.00073261 0.43571849
0.59635252 0.20121659 0.05680498 0.50760126
0.77607076 -0.00245271 0.05781314 0.54318065
0.53967358 0.25077793 0.08065561 0.53418640
0.56048129 -0.04697753 -0.02730984 0.45184762
0.60761098 -0.01409028 -0.13971041 0.36158136
0.79122514 0.20701900 0.44596421 0.31389433
0.44909257 0.16660968 -0.47728433 0.25749246
0.80726077 -0.36414553 -0.24608278 0.19722407
0.68305633 -0.15537476 -0.18958838 0.27392526
0.47879599 0.18240650 -0.23322260 0.26568330
0.58646128 -0.09466407 0.20497269 0.31102556
0.81198044 -0.45882045 0.26127735 0.22876236
0.44731102 0.05907305 -0.23472719 0.20897079
0.69278365 0.63783724 0.03179139 0.15177993
0.48503807 -0.05804031 -0.36725749 0.19748499
0.96224082 0.07822078 -0.26222448 0.15644522
0.34592043 0.00382059 0.23299885 0.18055363
0.31225252 0.27835234 -0.02290839 0.17238338
0.36743915 -0.11692261 0.43713847 0.20423078
0.25294667 -0.18297324 0.23814590 0.22044104
0.65411426 -0.19781020 0.24119831 0.23602225
0.85307393 0.08284767 -0.15309915 0.22604769
0.48542385 0.07116902 -0.32798227 0.20148232
0.93194622 0.42505227 -0.05898871 0.14116378
0.68902612 0.29645051 0.48889021 0.10331781
0.98924533 -0.43388438 -0.07888842 0.07416194
0.72517206 -0.12355432 0.44569169 0.16019985
1.00734379 -0.20398254 -0.04060000 0.15607226
0.41261147 -0.04878211 -0.05635809 0.17305547
0.83856448 -0.22211617 -0.65418740 0.17655209
0.19886423 -0.25707540 -0.16392290 0.19718116
0.64679360 -0.26994848 -0.30277515 0.15128091
0.36763815 -0.27891350 -0.13862344 0.23023093
0.45067815 0.17226420 -0.24738235 0.24979286
0.51060084 -0.13625567 0.20222124 0.26875972
0.56143018 0.26267418 -0.28809254 0.24399015
0.58765835 -0.14397275 -0.30651152 0.21563961
0.58312224 0.43323194 -0.21322720 0.21983390
0.56813625 -0.32805790 -0.36480694 0.20871419
0.40318692 -0.11249575 -0.10139576 0.19670915
0.54349375 -0.41208316 -0.15648655 0.26957468
0.72543962 -0.33956127 -0.08878642 0.27267819
0.67321094 -0.19556673 0.08538110 0.25446413
0.21971843 0.22211239 0.09145018 0.23647840
0.61391635 0.28120451 -0.08233726 0.25088626
0.44553597 0.34313607 0.46019145 0.25401364
0.42664057 -0.02843581 0.26126064 0.33615122
0.58046375 0.14864713 0.19510090 0.29938458
0.45942386 0.10481867 -0.00154817 0.33259997
0.29578285 -0.24741316 -0.16310423 0.39092351
0.83212996 0.24033954 0.18747823 0.33571454
0.71002768 0.10320658 0.06939011 0.26123758
0.70189926 0.11884065 -0.35110554 0.23304267
0.40243821 -0.25723041 0.27678625 0.25867868
1.01352503 -0.54226198 0.39120365 0.15770348
0.62168034 0.25317995 0.12661679 0.24442127
0.96009876 0.05243561 -0.34086361 0.30047005
0.57358128 0.12891401 -0.05399028 0.36821162
0.76443293 -0.01642435 -0.14887733 0.30161964
0.32850540 -0.09795385 0.05114291 0.31051673
0.11015205 -0.19501910 -0.49917301 0.19084780
0.44573129 0.29932868 -0.29652910 0.13208098
0.77578994 0.71220628 0.36338453 0.09780458
0.63337835 0.21460861 -0.34242070 0.16737136
0.20664634 0.00717453 0.09965264 0.28525735
0.87360107 -0.14219054 0.04834887 0.37653231
0.63977789 -0.03284853 -0.01811872 0.41059850
0.38632387 0.06992685 0.04876250 0.43819911
0.48999706 0.16644357 0.25695790 0.42590934
0.76934407 -0.26061083 0.02491144 0.30492130
0.37214211 0.02413869 -0.22688417 0.27820360
0.91929083 0.19583287 0.28824733 0.21210362
0.86293052 -0.06764993 -0.10640244 0.17650971
1.03543096 -0.04127991 -0.33864516 0.15240645
0.85186668 0.03594392 0.37648603 0.16006275
0.66074242 -0.00500037 0.38153020 0.10261950
0.21538341 -0.14634058 -0.22184074 0.17006509
0.05123006 0.21829411 -0.13935460 0.23400401
0.82634201 0.09727162 0.15178562 0.27392628
0.48615013 -0.19106204 0.02244022 0.30747518
0.82979205 -0.01259550 -0.17548408 0.41997669
0.30024548 0.05104075 -0.13851688 0.36144582
0.58206485 -0.05969470 -0.11110774 0.29248941
0.67345089 0.13862602 0.49131974 0.23915231
0.78949193 0.39842058 -0.20465009 0.17445230
0.19976381 -0.00360756 0.21450681 0.07110905
0.77529043 0.30284539 -0.63413634 0.16167588
0.91324422 0.08386566 -0.38600334 0.16127948
0.78088221 0.04237064 0.09530732 0.16949316
0.84977729 0.10756884 -0.36820627 0.19020690
0.56424343 -0.40441129 0.16226547 0.25104378
0.94949256 -0.31036299 -0.16786594 0.20926485
0.37940767 -0.11347632 0.10310579 0.19967574
0.48923272 0.16313254 0.26634494 0.17833498
0.87543982 -0.27954527 0.34648224 0.18971936
0.96651807 0.38816998 -0.03945370 0.15332267
0.41203938 -0.24606030 -0.27544497 0.21136993
0.60292260 0.21196296 0.32663961 0.27957394
0.47861072 -0.00967207 -0.02604689 0.38032162
0.44117994 0.18393738 0.09071206 0.40344787
0.63545579 0.08957636 0.15386281 0.47870122
0.75135925 -0.20962249 0.22408214 0.40466293
0.66384153 -0.10865405 0.05855742 0.36909840
0.68611937 0.27044592 -0.26153891 0.27071457
0.93124609 0.00579159 -0.12653831 0.22265840
0.46581048 -0.25034194 -0.43522872 0.17440716
0.76934997 0.49522160 -0.40440384 0.21768488
0.36239302 0.18789580 -0.01140923 0.17502897
0.80860481 -0.02543013 -0.14515687 0.17600654
0.54353947 -0.59552236 -0.28587109 0.18478421
0.83706984 0.29797496 0.35154151 0.11324435
0.71021734 -0.56401722 -0.15875163 0.08234748
0.93116392 0.40576356 0.34066194 0.11698891
0.54093688 -0.32664397 -0.01015790 0.23851458
0.60370175 0.39139121 0.05694783 0.28108465
0.60417029 0.01837379 0.09996471 0.28178151
0.75661002 -0.18113436 -0.26440510 0.23764020
0.94263963 -0.41026032 0.40943686 0.24915868
0.12233033 -0.14613528 0.24296349 0.22567804
0.60008547 -0.32911920 0.10660704 0.17943570
0.61675109 -0.05401207 -0.15598057 0.28709541
0.59134850 -0.14548040 0.60863317 0.28141293
0.53999571 -0.09343924 -0.13540904 0.26923953
1.04423771 -0.40976672 0.08985811 0.25209890
0.54017751 -0.35585003 -0.20476908 0.25509903
0.67923850 -0.21609830 0.06489098 0.23511622
1.03228831 0.04265017 -0.36337812 0.25130708
0.38830093 -0.07135143 -0.08805878 0.25551925
0.63800346 0.07811074 0.43263199 0.22197043
0.59907008 -0.28804861 0.28845153 0.22406607
0.91575614 0.05811077 -0.06159860 0.16387360
0.75563660 -0.05276995 -0.51392723 0.24211825
0.74086857 0.22306287 0.36027181 0.34222569
0.41731039 0.05654133 0.06194989 0.33369081
0.62134564 0.02871401 0.00928400 0.42049573
0.65293735 0.18517026 0.30507188 0.42495643
0.41091689 -0.04307534 -0.10565203 0.45318413
0.45858191 -0.40400785 0.00605561 0.35724110
0.71983009 -0.03877494 -0.00223947 0.31687600
0.70460923 0.35277992 -0.10494113 0.23825896
0.30709697 -0.02261004 0.47089032 0.21989735
0.30977486 0.16253392 0.28947831 0.18693204
0.00861645 0.10255563 0.15085266 0.24959884
0.53316620 -0.16160964 -0.14766559 0.26856113
0.51785788 -0.07552401 -0.12269426 0.26190995
0.51388119 0.29769796 -0.30360719 0.37836961
0.16273539 0.30169628 -0.04800444 0.34567921
0.50294193 -0.02780428 0.05231918 0.23904785
0.46898719 0.12648278 -0.24056564 0.30869369
0.52454346 -0.55367406 0.29305928 0.40183675
0.55597808 0.16752602 0.11914365 0.30718954
0.73745345 -0.00194388 0.09705685 0.28603376
0.35967890 -0.29279464 -0.02527648 0.39035078
0.43005590 0.35636604 0.09378611 0.43280232
0.42087965 -0.06788511 0.03325165 0.33301141
0.58299926 0.06793651 0.01716364 0.35096562
0.25233581 -0.53772614 -0.09340226 0.33642345
0.74012318 -0.09059226 0.30914103 0.26678725
0.58827833 0.33929902 0.28797586 0.17991531
0.86282172 -0.30087791 0.00428517 0.17538894
0.90569337 0.06808618 0.13858998 0.11919792
0.25302817 0.47969748 -0.19784360 0.09187618
0.10139371 -0.08778143 -0.61187096 0.09292623
0.32871871 0.63962796 -0.09501019 0.09373459
0.24305321 0.00632447 -0.22445094 0.08742565
0.81612980 -0.22238619 0.06768343 0.20607859
0.31323524 0.64975704 0.12590593 0.22069947
0.56362355 -0.07323956 -0.13840000 0.19086071
0.40977163 -0.19709918 0.41958221 0.22498438
0.46184651 -0.53235473 -0.29149193 0.27054971
0.83193115 -0.06308101 -0.03352040 0.23901891
0.89245361 -0.19429165 0.15810443 0.30001716
0.43302921 0.14396916 -0.09778381 0.32794646
0.53961271 0.20503341 0.18700620 0.32478886
0.55864300 -0.11790592 0.39978690 0.36150041
0.74733270 -0.09778545 -0.16327109 0.41008194
0.85622438 0.02885002 -0.04088825 0.35708430
0.62874379 0.08444922 -0.01417229 0.35595976
0.90092172 0.31483462 0.13297203 0.30359251
0.94367975 0.00212419 0.17258275 0.24040252
0.85111408 0.25475957 0.22899979 0.22469050
0.75779730 0.48928203 -0.13492395 0.20766796
0.56119480 -0.05362762 -0.09201679 0.21977121
0.10280699 0.34371620 -0.25651011 0.23198500
0.64245373 -0.35546529 0.15517893 0.30557097
0.40365099 -0.28399048 0.04858587 0.23068718
0.42481635 -0.14353977 0.04294740 0.27019764
0.79999736 -0.20460012 -0.24779812 0.26390999
0.60587092 0.13481315 0.36568880 0.22234619
0.33216760 -0.07949178 0.29394651 0.21486561
1.09327363 -0.24827275 -0.18470298 0.19828935
0.69527502 -0.14443579 -0.18980794 0.18407933
0.66111765 0.38735499 -0.32737057 0.17778901
0.97458353 -0.14369230 0.08644798 0.26651157
0.99771268 0.08133090 -0.07437276 0.21573083
0.77954391 -0.04329155 0.13033776 0.22681161
0.54882975 0.21528822 -0.34855792 0.21036493
0.34661959 -0.35223211 -0.01410736 0.18232807
0.21761545 -0.17295789 -0.27687715 0.11730724
0.96991906 -0.24767009 -0.32163643 0.12784350
0.66208463 0.42170529 -0.02901677 0.18426832
0.59032017 0.32268937 0.21955733 0.18513206
0.70635375 -0.14558518 0.11398948 0.18914216
0.25980398 -0.15591889 0.35786566 0.20668645
0.92549817 0.10937117 -0.48233843 0.17437582
0.29794462 -0.16986811 -0.04292476 0.15638363
0.28739721 -0.06157843 0.44182381 0.14661661
0.70020897 0.05470666 -0.25438885 0.21424230
0.19025380 -0.30704911 -0.41984729 0.17493050
0.61875882 0.09597145 -0.24132249 0.24034583
0.63697983 0.36724845 0.48942434 0.17073299
0.79260259 -0.04371013 0.18452606 0.26306005
0.93795250 -0.50180703 0.37051726 0.25102722
0.46385329 -0.13374074 -0.08873199 0.35589756
0.68002103 -0.27781356 -0.07120351 0.33691477
0.73131930 0.05464281 0.09520363 0.38167094
0.51900782 0.17342749 0.26410403 0.28572231
0.84910983 0.10690256 0.23472315 0.31710459
0.81776515 0.66912698 0.30451677 0.29353594
0.57781397 -0.22791982 -0.06528506 0.24302502
0.51705379 0.12785564 -0.17506406 0.23266454
0.89804429 -0.34739075 -0.40813128 0.30940225
0.56622100 -0.21063976 -0.31455846 0.30929749
0.44073251 -0.19037146 0.00253358 0.25019328
0.44488230 -0.13478359 -0.00121643 0.36636547
0.85356039 0.36768637 0.03694189 0.33620523
0.65638578 -0.04579675 0.12031216 0.38344776
0.69755484 0.33146192 -0.47217616 0.31099926
0.54137556 0.08479747 -0.00657099 0.29267611
0.36520674 -0.32484167 0.20158061 0.24932958
0.41076854 -0.43872512 0.21414322 0.25145744
0.71474573 -0.02896852 -0.22863790 0.16255875
0.57163964 0.30389690 -0.40367482 0.19925293
0.20900560 -0.15694133 -0.00666092 0.29075620
0.47592703 0.16070414 0.27220849 0.24733090
0.66969219 0.14010809 0.06802489 0.28944279
0.60237702 -0.32338967 -0.25699793 0.28402871
0.26227038 -0.03712620 0.05806951 0.25355340
0.23768440 0.01814876 -0.21880408 0.23611704
0.33270016 -0.15633735 -0.28011912 0.22147431
0.75166478 -0.04200110 0.20380351 0.17583168
0.48912591 -0.10142152 0.46834566 0.17403147
0.19423488 0.32112031 0.41363101 0.23268099
0.79145437 -0.08261762 0.35672552 0.18877843
0.51955966 -0.17644640 -0.09706709 0.19925582
0.45745157 -0.23665578 0.27750196 0.22938390
0.40663791 -0.00741175 -0.36094297 0.26036539
0.60770267 -0.28898151 -0.29512146 0.28375017
0.57267802 0.26424307 0.11010342 0.30013852
0.72728010 -0.03247929 -0.08391007 0.30203584
0.79778516 -0.14079429 0.20860854 0.29994823
0.90898673 -0.21034670 -0.17361137 0.25289254
0.46357612 -0.36674066 -0.11735068 0.15270454
0.92536243 -0.26139389 0.33129903 0.16889964
0.49163889 0.52850891 -0.17045327 0.16378088
0.56400451 -0.22754577 -0.17192519 0.16430401
0.93454479 0.11863417 0.25720444 0.20760307
0.27110267 0.16370711 -0.24286083 0.26592423
0.26567037 0.05969153 0.05713458 0.19874582
0.61333645 0.17938960 0.21839158 0.17470711
0.96743233 -0.29758575 0.37550406 0.14537936
1.07057787 -0.09155750 -0.41712292 0.17334662
0.25412527 -0.11546285 0.50353540 0.13745814
0.60427000 -0.15429603 -0.17135056 0.13063753
0.26931942 0.21864401 -0.02301719 0.17462932
1.12495738 0.15705235 0.20748408 0.20375881
0.53947379 -0.27275758 -0.21839525 0.19983038
0.25768826 0.22759868 -0.09622880 0.22880115
0.83812513 0.03397860 -0.07320459 0.28816759
0.30759929 0.07540818 -0.05465825 0.26069532
0.82554598 -0.17885267 0.15402694 0.24140224
1.01021210 0.06813898 0.19632286 0.24222041
0.74297256 0.47452287 0.09289011 0.19653396
0.77498971 -0.00906901 -0.19359713 0.20348516
0.29795608 0.31673102 -0.25208984 0.27025740
0.78646612 0.10400416 0.22944634 0.26457044
0.47132199 -0.19768248 0.09459296 0.23746235
0.52691458 -0.30775708 0.48463139 0.22071871
0.40214796 -0.24840818 -0.06053394 0.23186908
0.91321464 -0.54168376 0.29247090 0.15987142
0.37213162 0.06613131 -0.16900174 0.28017653
1.09797921 0.03115502 -0.17702289 0.26812829
0.52472717 0.02240927 0.04441915 0.35265203
0.70969062 -0.00035115 -0.34429060 0.38655093
0.51493308 0.15166459 -0.16747070 0.38270131
0.76819532 0.00792953 -0.05443504 0.24980730
0.89853597 -0.43453286 -0.16883022 0.29344579
0.90810718 0.45751229 0.57149812 0.24892904
0.61258888 0.11447434 0.20435696 0.21101306
0.91876882 0.07827298 0.23153723 0.25716517
0.71494345 0.13055599 -0.22959231 0.29098357
0.51769657 -0.13069230 -0.29722386 0.31524254
0.18709869 -0.10590687 -0.06597058 0.33365834
0.62625927 0.13893446 0.04703056 0.38912049
0.53577221 -0.22878158 0.21926727 0.40852245
0.57454445 -0.10844745 -0.04661357 0.47829773
0.41681391 -0.13266848 -0.14061458 0.37141280
0.52816565 0.16393874 0.10177802 0.40519611
0.98668435 0.30293227 0.48910544 0.30257418
0.73978962 0.13577631 -0.12185394 0.24631326
0.80650372 -0.16402923 -0.36761388 0.15925755
0.98158085 -0.31229540 0.10971295 0.20853237
0.37991716 0.28166691 0.31573750 0.12302855
0.73229445 0.31159118 0.00183427 0.23211393
1.15854367 0.18654131 -0.22513789 0.22804584
0.61740168 -0.03812551 -0.06260601 0.22519036
0.18571519 0.09671614 -0.34643824 0.16942484
-0.03135182 -0.08600341 -0.18897341 0.25829002
0.38461575 -0.77577399 -0.21271072 0.14811388
0.55658953 -0.15853849 0.09683592 0.17286120
0.94816516 0.12909186 0.25659857 0.21823908
0.87728167 -0.25471519 0.10977867 0.23520476
0.84878934 -0.10899012 -0.19765666 0.24057016
0.73260161 -0.37040722 -0.27200115 0.24357777
0.43331091 0.11262855 0.05472813 0.27417754
0.85809272 -0.23046751 -0.24386824 0.22125364
0.73097799 -0.19966673 -0.15087598 0.25451136
0.13580879 0.07271150 0.38532262 0.16468145
